Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-01-04	Severe Ice Storm	ALL SAINTS PARISH SCHOOL	Yes	1	$2,464.40
2008-01-04	Severe Ice Storm	CEDAR RAPIDS, CITY OF	No	7	$495,226.09
2008-01-04	Severe Ice Storm	CEDAR RAPIDS COMMUNITY SCHOOL DISTRICT	Yes	2	$25,948.94
2008-01-04	Severe Ice Storm	CENTER POINT, CITY OF	No	1	$2,271.25
2008-01-04	Severe Ice Storm	CENTER POINT-URBANA SCHOOL	Yes	1	$4,619.81
2008-01-04	Severe Ice Storm	COE COLLEGE	Yes	3	$16,098.48
2008-01-04	Severe Ice Storm	COLLEGE COMMUNITY SCHOOLS	Yes	3	$11,035.72
2008-01-04	Severe Ice Storm	CORNELL COLLEGE	Yes	3	$13,108.08
2008-01-04	Severe Ice Storm	EASTERN IOWA AIRPORT	No	1	$44,619.11
2008-01-04	Severe Ice Storm	ELY, CITY OF	No	2	$7,308.29
2008-01-04	Severe Ice Storm	FAIRFAX, CITY OF	No	1	$2,933.66
2008-01-04	Severe Ice Storm	GRANT (TOWNSHIP OF)	No	1	$993.12
2008-01-04	Severe Ice Storm	KIRKWOOD COMMUNITY COLLEGE	Yes	3	$33,914.27
2008-01-04	Severe Ice Storm	LINN COUNTY	No	5	$322,622.58
2008-01-04	Severe Ice Storm	LINN COUNTY EMERGENCY MGMT	No	1	$0.00
2008-01-04	Severe Ice Storm	LINN-MAR COMMUNITY SCHOOL DISTRICT	Yes	1	$9,495.07
2008-01-04	Severe Ice Storm	LISBON, CITY OF	No	4	$7,978.60
2008-01-04	Severe Ice Storm	LISBON COMMUNITY SCHOOL DISTRICT	Yes	1	$1,441.63
2008-01-04	Severe Ice Storm	MARION, CITY OF	No	3	$185,628.01
2008-01-04	Severe Ice Storm	MARION INDEPENDENT SCHOOL DISTRICT	Yes	2	$10,516.54
2008-01-04	Severe Ice Storm	MOUNT MERCY COLLEGE	Yes	2	$10,953.04
2008-01-04	Severe Ice Storm	MOUNT VERNON, CITY OF	No	3	$22,201.03
2008-01-04	Severe Ice Storm	MOUNT VERNON COMMUNITY SCHOOL DISTRICT	Yes	2	$4,336.45
2008-01-04	Severe Ice Storm	NORTH LINN COMMUNITY SCHOOL	Yes	1	$1,896.42
2008-01-04	Severe Ice Storm	WALKER, CITY OF	No	2	$3,358.43
2008-05-27	Severe Storm(s)	ABBE, INCORPORATED	No	2	$0.00
2008-05-27	Severe Storm(s)	AFRICAN AMERICAN HERITAGE FOUNDATION OF IA.	No	16	$118,340.03
2008-05-27	Severe Storm(s)	AGING SERVICES	No	1	$765.00
2008-05-27	Severe Storm(s)	AID TO WOMEN	No	4	$357,695.40
2008-05-27	Severe Storm(s)	AREA AMBULANCE  AUTHORITY	No	3	$52,167.40
2008-05-27	Severe Storm(s)	AREA SUBSTANCE ABUSE COUNCIL, INC.	No	14	$562,238.67
2008-05-27	Severe Storm(s)	BERTRAM, CITY OF	No	2	$56,739.80
2008-05-27	Severe Storm(s)	BETHEL A M E CHURCH	No	2	$0.00
2008-05-27	Severe Storm(s)	BOYS AND GIRLS OF CEDAR RAPIDS	No	3	$97,218.18
2008-05-27	Severe Storm(s)	CEDAR CHRISTIAN CHURCH, WITHDRAWN - 8/10/2009	No	1	$0.00
2008-05-27	Severe Storm(s)	CEDAR HOUSE SHELTER, INC.	No	2	$11,797.70
2008-05-27	Severe Storm(s)	CEDAR RAPIDS BARTON, INC.	No	2	$251,226.66
2008-05-27	Severe Storm(s)	CEDAR RAPIDS, CITY OF	No	456	$293,415,879.53
2008-05-27	Severe Storm(s)	CEDAR RAPIDS COMMUNITY SCHOOL DISTRICT	Yes	57	$21,589,120.65
2008-05-27	Severe Storm(s)	CEDAR RAPIDS COUNCIL, ST VINCENT DE PAUL SOCIETY	No	4	$26,189.04
2008-05-27	Severe Storm(s)	CEDAR RAPIDS SCIENCE CENTER, INC.	No	7	$116,695.27
2008-05-27	Severe Storm(s)	CEDAR RAPIDS SOFTBALL HALL OF FAME	No	1	$21,240.97
2008-05-27	Severe Storm(s)	CEDAR RAPIDS SOLID WASTE MGMT	No	18	$265,279.35
2008-05-27	Severe Storm(s)	CEDAR RAPIDS SYMPHONY ORCHESTRA ASSOC.	No	8	$1,513,500.50
2008-05-27	Severe Storm(s)	CEDAR VALLEY MONTESSORI SCHOOLS, INC.	Yes	3	$1,785.00
2008-05-27	Severe Storm(s)	CENTER POINT, CITY OF	No	4	$18,132.50
2008-05-27	Severe Storm(s)	CENTRAL CITY, CITY OF	No	2	$42,032.08
2008-05-27	Severe Storm(s)	COE COLLEGE	Yes	12	$95,482.75
2008-05-27	Severe Storm(s)	COGGON, CITY OF	No	1	$1,206.00
2008-05-27	Severe Storm(s)	COLLEGE COMMUNITY SCHOOL DISTRICT	Yes	1	$11,128.27
2008-05-27	Severe Storm(s)	COMMUNITY THEATRE BUILDING CORP	No	2	$3,208,454.86
2008-05-27	Severe Storm(s)	DIAKONOS MISSION, INC DBA/CROSSROADS MISSION	No	1	$13,401.68
2008-05-27	Severe Storm(s)	DISCOVERY LIVING INC	No	1	$15,806.64
2008-05-27	Severe Storm(s)	ELY, CITY OF	No	4	$12,641.18
2008-05-27	Severe Storm(s)	FAIRFAX, CITY OF	No	3	$6,399.84
2008-05-27	Severe Storm(s)	FOUR OAKS OF IOWA	No	2	$0.00
2008-05-27	Severe Storm(s)	FRIENDS OF THE CEDAR RAPIDS PUBLIC LIBRARY	No	4	$9,527.85
2008-05-27	Severe Storm(s)	GRAND LODGE OF IOWA, AF AND AM	No	1	$0.00
2008-05-27	Severe Storm(s)	GRANT WOOD AREA EDUCATION AGENCY	Yes	9	$2,765,681.61
2008-05-27	Severe Storm(s)	HD YOUTH CENTER	No	1	$38,694.60
2008-05-27	Severe Storm(s)	HIAWATHA, CITY OF	No	7	$36,594.23
2008-05-27	Severe Storm(s)	HORIZONS, A FAMILY SERVICE ALLIANCE	No	13	$566,500.69
2008-05-27	Severe Storm(s)	INDIAN CREEK NATURE CENTER	No	1	$2,761.19
2008-05-27	Severe Storm(s)	IOWA ART WORKS	No	2	$6,454.76
2008-05-27	Severe Storm(s)	IOWA HEALTH SYSTEM	No	4	$518.40
2008-05-27	Severe Storm(s)	LIFELINE MINISTRIES	No	1	$9,215.98
2008-05-27	Severe Storm(s)	LINN COUNTY	No	134	$55,065,013.98
2008-05-27	Severe Storm(s)	LINN COUNTY EMERGENCY MGMT. AGENCY	No	8	$248,453.74
2008-05-27	Severe Storm(s)	LINN COUNTY FIRE DISTRICT 4 PRAIRIEBURG	No	1	$3,278.01
2008-05-27	Severe Storm(s)	LINN-MAR COMMUNITY SCHOOL DISTRICT	Yes	6	$29,554.87
2008-05-27	Severe Storm(s)	LISBON, CITY OF	No	1	$4,126.55
2008-05-27	Severe Storm(s)	MARION, CITY OF	No	8	$302,295.90
2008-05-27	Severe Storm(s)	MERCY MEDICAL CENTER	No	7	$4,207,450.03
2008-05-27	Severe Storm(s)	METROPOLITAN OFFICE-CATHOLIC EDUCATION	Yes	1	$38,961.59
2008-05-27	Severe Storm(s)	MOUNT MERCY COLLEGE	Yes	1	$35,664.01
2008-05-27	Severe Storm(s)	MOUNT VERNON, CITY OF	No	2	$10,712.01
2008-05-27	Severe Storm(s)	NATIONAL CZECH & SLOVAK MUSEUM/LIBRARY	No	22	$4,772,201.59
2008-05-27	Severe Storm(s)	NEIGHBORHOOD TRANSPORTATION SERVICE	No	1	$0.00
2008-05-27	Severe Storm(s)	NEWSONG CHRISTIAN FELLOWSHIP DBA ELLIS COMMUNITY	No	1	$0.00
2008-05-27	Severe Storm(s)	OLIVET NEIGHBORHOOD MISSION	No	4	$266,017.03
2008-05-27	Severe Storm(s)	PALO, CITY OF	No	85	$7,895,519.93
2008-05-27	Severe Storm(s)	PALO COOPERATIVE TELEPHONE ASSOCIATION	No	14	$1,877,439.08
2008-05-27	Severe Storm(s)	ROBINS, CITY OF	No	1	$1,205.05
2008-05-27	Severe Storm(s)	SEMINOLE VALLEY FARM MUSEUM	No	1	$56,012.52
2008-05-27	Severe Storm(s)	SPRINGVILLE, CITY OF	No	1	$1,517.98
2008-05-27	Severe Storm(s)	SPRINGVILLE COMMUNITY SCHOOL	Yes	1	$4,678.07
2008-05-27	Severe Storm(s)	ST JAMES UMC DAY CARE	No	2	$21,521.43
2008-05-27	Severe Storm(s)	ST LUKE'S HOSPITAL	No	4	$525,448.44
2008-05-27	Severe Storm(s)	ST PATRICK'S CHURCH	No	1	$0.00
2008-05-27	Severe Storm(s)	THE ARC OF EAST CENTRAL IOWA	No	9	$103,063.50
2008-05-27	Severe Storm(s)	THEATRE CEDAR RAPIDS	No	2	$305,825.74
2008-05-27	Severe Storm(s)	TROY MILLS SANITARY DISTRICT	No	2	$5,553.23
2008-05-27	Severe Storm(s)	WALKER, CITY OF	No	2	$3,648.53
2008-05-27	Severe Storm(s)	WAYPOINT SERVICES	No	10	$274,676.86
2008-05-27	Severe Storm(s)	WEST BERTRAM VOLUNTEER FIRE DEPARTMENT	No	1	$4,687.51
2008-05-27	Severe Storm(s)	WITWER SENIOR CENTER	No	4	$138,566.85
2008-05-27	Severe Storm(s)	YMCA OF THE CEDAR RAPIDS METROPOLITAN AREA	No	3	$0.00
