Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2006-01-10	Fire	ATWOOD VOLUNTEER FIRE DEPARTMENT, TITLE 11	No	1	$6,717.84
2006-01-10	Fire	CALVIN VOLUNTEER FIRE DEPARTMENT, TITLE 11	No	1	$4,979.03
2006-01-10	Fire	DUSTIN VOLUNTEER FIRE DEPT, TITLE 11	No	1	$1,058.59
2006-01-10	Fire	GERTY VOLUNTEER FIRE DEPARTMENT, TITLE 11	No	1	$3,503.94
2006-01-10	Fire	HOLDENVILLE,  FIRE DEPT TITLE 11	No	1	$6,643.31
2006-01-10	Fire	HORNTOWN FIRE DEPARTMENT, TITLE 11	No	1	$1,248.11
2006-01-10	Fire	HUGHES (COUNTY), SHERIFF'S DEPT., EMS	No	1	$5,865.28
2006-01-10	Fire	NON VOLUNTEER FIRE DEPARTMENT, TITLE 18/19	No	1	$2,278.78
2006-01-10	Fire	SPAULDING VOLUNTEER FIRE DEPT, TITLE 11	No	1	$1,072.03
2006-01-10	Fire	STUART VOLUNTEER FIRE DEPARTMENT, TITLE 11	No	1	$2,443.94
2006-01-10	Fire	WETUMKA VOLUNTEER FIRE DEPT, TITLE 11	No	1	$5,615.49
