Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2003-03-14	Severe Storm(s)	ADAMS (TOWNSHIP OF)	No	1	$13,818.23
2003-03-14	Severe Storm(s)	ALLEGHENY (TOWNSHIP OF)	No	1	$2,516.86
2003-03-14	Severe Storm(s)	ASHVILLE  BOROUGH	No	1	$876.75
2003-03-14	Severe Storm(s)	BARR (TOWNSHIP OF)	No	1	$5,648.88
2003-03-14	Severe Storm(s)	BLACKLICK (TOWNSHIP OF)	No	1	$4,352.85
2003-03-14	Severe Storm(s)	BLACKLICK VALLEY SCHOOL DISTRICT	Yes	1	$1,816.31
2003-03-14	Severe Storm(s)	BROWNSTOWN  BOROUGH	No	1	$2,722.29
2003-03-14	Severe Storm(s)	CAMBRIA (COUNTY)	No	1	$0.00
2003-03-14	Severe Storm(s)	CAMBRIA (TOWNSHIP OF)	No	1	$3,403.48
2003-03-14	Severe Storm(s)	CARROLLTOWN BOROUGH	No	1	$1,792.72
2003-03-14	Severe Storm(s)	CASSANDRA BOROUGH	No	1	$1,140.35
2003-03-14	Severe Storm(s)	CENTRAL CAMBRIA SCHOOL DIST	Yes	1	$945.09
2003-03-14	Severe Storm(s)	CLEARFIELD (TOWNSHIP OF)	No	1	$1,307.17
2003-03-14	Severe Storm(s)	CONEMAUGH MEMORIAL MEDICAL CTR	No	1	$9,901.80
2003-03-14	Severe Storm(s)	CONEMAUGH (TOWNSHIP OF)	No	1	$2,470.63
2003-03-14	Severe Storm(s)	CONEMAUGH VALLEY SCHOOL DIST	Yes	1	$1,117.40
2003-03-14	Severe Storm(s)	CRESSON (BOROUGH OF)	No	1	$2,497.99
2003-03-14	Severe Storm(s)	CRESSON (TOWNSHIP OF)	No	1	$2,643.30
2003-03-14	Severe Storm(s)	CROYLE (TOWNSHIP OF)	No	1	$2,931.14
2003-03-14	Severe Storm(s)	DALE BOROUGH	No	1	$3,576.13
2003-03-14	Severe Storm(s)	DEAN (TOWNSHIP OF)	No	1	$1,673.02
2003-03-14	Severe Storm(s)	EAST CARROLL (TOWNSHIP OF)	No	1	$2,036.00
2003-03-14	Severe Storm(s)	EAST CONEMAUGH BOROUGH	No	1	$1,192.35
2003-03-14	Severe Storm(s)	EAST TAYLOR (TOWNSHIP OF)	No	1	$3,058.03
2003-03-14	Severe Storm(s)	EBENSBURG BOROUGH	No	1	$5,964.15
2003-03-14	Severe Storm(s)	EHRENFELD BOROUGH	No	1	$0.00
2003-03-14	Severe Storm(s)	ELDER (TOWNSHIP OF)	No	1	$0.00
2003-03-14	Severe Storm(s)	FERNDALE AREA SCHOOL DISTRICT	Yes	1	$0.00
2003-03-14	Severe Storm(s)	FERNDALE BOROUGH	No	1	$3,170.31
2003-03-14	Severe Storm(s)	FOREST HILLS SCHOOL DISTRICT	Yes	1	$1,142.62
2003-03-14	Severe Storm(s)	FRANKLIN BOROUGH	No	1	$1,665.67
2003-03-14	Severe Storm(s)	GALLITZIN BOROUGH	No	1	$2,995.33
2003-03-14	Severe Storm(s)	GEISTOWN (BOROUGH OF)	No	1	$3,557.49
2003-03-14	Severe Storm(s)	HASTINGS BOROUGH	No	1	$1,079.28
2003-03-14	Severe Storm(s)	JACKSON (TOWNSHIP OF)	No	1	$3,764.70
2003-03-14	Severe Storm(s)	JOHNSTOWN CITY	No	1	$22,683.25
2003-03-14	Severe Storm(s)	LILLY BOROUGH	No	1	$1,585.14
2003-03-14	Severe Storm(s)	LORAIN (BOROUGH OF)	No	1	$895.01
2003-03-14	Severe Storm(s)	LORETTO BOROUGH	No	1	$1,134.43
2003-03-14	Severe Storm(s)	LOWER YODER (TOWNSHIP OF)	No	1	$7,235.22
2003-03-14	Severe Storm(s)	MIDDLE TAYLOR (TOWNSHIP OF)	No	1	$1,238.75
2003-03-14	Severe Storm(s)	MINERS MEDICAL CENTER	No	1	$3,245.90
2003-03-14	Severe Storm(s)	MOUNT ALOYSIUS COLLEGE	Yes	1	$2,776.97
2003-03-14	Severe Storm(s)	MUNSTER (TOWNSHIP OF)	No	1	$1,329.50
2003-03-14	Severe Storm(s)	NANTY GLO BOROUGH	No	1	$1,277.77
2003-03-14	Severe Storm(s)	NORTHERN CAMBRIA BOROUGH	No	1	$8,757.38
2003-03-14	Severe Storm(s)	PATTON BOROUGH	No	1	$1,042.59
2003-03-14	Severe Storm(s)	PENN CAMBRIA SCHOOL DISTRICT	Yes	1	$2,211.66
2003-03-14	Severe Storm(s)	PORTAGE BOROUGH	No	1	$1,841.55
2003-03-14	Severe Storm(s)	PORTAGE (TOWNSHIP OF)	No	1	$2,955.46
2003-03-14	Severe Storm(s)	READE (TOWNSHIP OF)	No	1	$0.00
2003-03-14	Severe Storm(s)	RICHLAND (TOWNSHIP OF)	No	1	$10,992.56
2003-03-14	Severe Storm(s)	SANKERTOWN (BOROUGH OF)	No	1	$2,150.17
2003-03-14	Severe Storm(s)	SOUTH FORK BOROUGH	No	1	$1,813.88
2003-03-14	Severe Storm(s)	SOUTHMONT BOROUGH	No	1	$3,627.30
2003-03-14	Severe Storm(s)	STONYCREEK (TOWNSHIP OF)	No	1	$3,521.78
2003-03-14	Severe Storm(s)	SUMMERHILL (TOWNSHIP OF)	No	1	$5,429.16
2003-03-14	Severe Storm(s)	SUSQUEHANNA (TOWNSHIP OF)	No	1	$1,958.28
2003-03-14	Severe Storm(s)	TUNNELHILL BOROUGH	No	1	$902.20
2003-03-14	Severe Storm(s)	UPMC LEE REGIONAL HOSPITAL	No	1	$1,982.17
2003-03-14	Severe Storm(s)	UPPER YODER (TOWNSHIP OF)	No	1	$5,183.91
2003-03-14	Severe Storm(s)	WASHINGTON (TOWNSHIP OF)	No	1	$4,174.09
2003-03-14	Severe Storm(s)	WEST CARROLL (TOWNSHIP OF)	No	1	$1,564.06
2003-03-14	Severe Storm(s)	WESTMOUNT BOROUGH	No	1	$6,728.50
2003-03-14	Severe Storm(s)	WEST TAYLOR (TOWNSHIP OF)	No	1	$2,487.41
2003-03-14	Severe Storm(s)	WILMORE BOROUGH	No	1	$791.74
