Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2010-10-13	Severe Storm(s)	CEDAR (TOWNSHIP OF)	No	1	$28,957.55
2010-10-13	Severe Storm(s)	CENTER CREEK (TOWNSHIP OF)	No	1	$3,597.85
2010-10-13	Severe Storm(s)	COOPERATIVE TELEVISION OF SOUTHERN MINNESOTA	No	1	$5,147.66
2010-10-13	Severe Storm(s)	EAST CHAIN (TOWNSHIP OF)	No	1	$20,088.75
2010-10-13	Severe Storm(s)	ELM CREEK (TOWNSHIP OF)	No	2	$19,025.44
2010-10-13	Severe Storm(s)	FAIRMONT	No	1	$1,932.79
2010-10-13	Severe Storm(s)	FAIRMONT AREA SCHOOLS ISD 2752	Yes	1	$40,773.09
2010-10-13	Severe Storm(s)	FAIRMONT (TOWNSHIP OF)	No	1	$3,036.01
2010-10-13	Severe Storm(s)	FOX LAKE (TOWNSHIP OF)	No	3	$9,656.16
2010-10-13	Severe Storm(s)	FRASER (TOWNSHIP OF)	No	1	$8,108.49
2010-10-13	Severe Storm(s)	GALENA (TOWNSHIP OF)	No	1	$4,835.98
2010-10-13	Severe Storm(s)	GRANADA	No	1	$1,211.43
2010-10-13	Severe Storm(s)	MARTIN (COUNTY)	No	16	$211,013.85
2010-10-13	Severe Storm(s)	NASHVILLE (TOWNSHIP OF)	No	4	$37,707.67
2010-10-13	Severe Storm(s)	NORTHROP	No	2	$5,485.82
2010-10-13	Severe Storm(s)	PLEASANT PRAIRIE (TOWNSHIP OF)	No	1	$7,365.21
2010-10-13	Severe Storm(s)	PRAIRIELAND SOLID WASTE	No	1	$3,770.16
2010-10-13	Severe Storm(s)	ROLLING GREEN (TOWNSHIP OF)	No	1	$3,116.89
2010-10-13	Severe Storm(s)	RUTLAND (TOWNSHIP OF)	No	5	$88,581.78
2010-10-13	Severe Storm(s)	SILVER LAKE (TOWNSHIP OF)	No	1	$3,849.62
2010-10-13	Severe Storm(s)	TRIMONT	No	4	$33,869.82
2010-10-13	Severe Storm(s)	TRUMAN	No	3	$125,689.83
2010-10-13	Severe Storm(s)	TRUMAN PUBLIC SCHOOL	Yes	3	$6,572.53
2010-10-13	Severe Storm(s)	TRUMAN PUBLIC UTILITIES COMMISSION	No	1	$11,705.06
2010-10-13	Severe Storm(s)	WAVERLY (TOWNSHIP OF)	No	2	$14,745.81
2010-10-13	Severe Storm(s)	WESTFORD (TOWNSHIP OF)	No	3	$32,094.07
