Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-03-26	Severe Storm(s)	ALMA, CITY OF	No	12	$30,160.93
2008-03-26	Severe Storm(s)	ALMA HOUSING AUTHORITY	No	1	$1,875.00
2008-03-26	Severe Storm(s)	CEDARVILLE, CITY OF	No	8	$56,147.49
2008-03-26	Severe Storm(s)	CENTER FOR ART & EDUCATION	Yes	1	$375.00
2008-03-26	Severe Storm(s)	CRAWFORD (COUNTY)	No	203	$1,769,431.20
2008-03-26	Severe Storm(s)	CRAWFORD COUNTY RURAL FIRE, DISTRICT ONE	No	5	$3,563.71
2008-03-26	Severe Storm(s)	DYER, CITY OF	No	6	$20,245.86
2008-03-26	Severe Storm(s)	KIBLER, CITY OF	No	5	$43,197.75
2008-03-26	Severe Storm(s)	MOUNTAINBURG, CITY OF	No	3	$14,698.09
2008-03-26	Severe Storm(s)	MULBERRY, CITY OF	No	4	$23,570.28
2008-03-26	Severe Storm(s)	RED HILL WATER USERS ASSOCIATION	No	1	$17,976.83
2008-03-26	Severe Storm(s)	VAN BUREN, CITY OF	No	29	$327,806.81
2008-03-26	Severe Storm(s)	VAN BUREN SCHOOL DISTRICT	Yes	2	$16,691.27
