Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-02-18	Severe Storm(s)	ANCRAM (TOWN OF)	No	1	$11,411.62
2011-02-18	Severe Storm(s)	AUSTERLITZ (TOWN OF)	No	1	$12,763.07
2011-02-18	Severe Storm(s)	CANAAN (TOWN OF)	No	2	$12,588.83
2011-02-18	Severe Storm(s)	CHATHAM	No	1	$8,167.86
2011-02-18	Severe Storm(s)	CHATHAM CENTRAL SCHOOL DIST	Yes	1	$2,714.73
2011-02-18	Severe Storm(s)	CHATHAM (TOWN OF)	No	1	$21,388.13
2011-02-18	Severe Storm(s)	CLAVERACK (TOWN OF)	No	1	$24,507.02
2011-02-18	Severe Storm(s)	CLERMONT (TOWN OF)	No	1	$8,346.71
2011-02-18	Severe Storm(s)	COLUMBIA (COUNTY)	No	1	$66,472.31
2011-02-18	Severe Storm(s)	COLUMBIA COUNTY CHAPTER, NYSARC, INC	No	1	$4,523.78
2011-02-18	Severe Storm(s)	COPAKE (TOWN OF)	No	1	$19,225.43
2011-02-18	Severe Storm(s)	GALLATIN (TOWN OF)	No	1	$7,454.04
2011-02-18	Severe Storm(s)	GERMANTOWN (TOWN OF)	No	1	$12,204.56
2011-02-18	Severe Storm(s)	GHENT (TOWN OF)	No	1	$31,426.25
2011-02-18	Severe Storm(s)	GREENPORT (TOWN OF)	No	1	$17,571.32
2011-02-18	Severe Storm(s)	HILLSDALE (TOWN OF)	No	1	$37,972.93
2011-02-18	Severe Storm(s)	HUDSON	No	1	$14,802.53
2011-02-18	Severe Storm(s)	KINDERHOOK	No	1	$3,501.41
2011-02-18	Severe Storm(s)	KINDERHOOK (TOWN OF)	No	1	$36,442.22
2011-02-18	Severe Storm(s)	LIVINGSTON (TOWN OF)	No	1	$29,858.29
2011-02-18	Severe Storm(s)	NEW LEBANON (TOWN OF)	No	1	$12,026.65
2011-02-18	Severe Storm(s)	PHILMONT	No	1	$4,769.89
2011-02-18	Severe Storm(s)	STOCKPORT (TOWN OF)	No	1	$19,441.04
2011-02-18	Severe Storm(s)	STUYVESANT (TOWN OF)	No	1	$15,194.94
2011-02-18	Severe Storm(s)	TAGHKANIC (TOWN OF)	No	1	$10,117.61
2011-08-31	Hurricane	ANCRAM (TOWN OF)	No	1	$11,684.10
2011-08-31	Hurricane	AUSTERLITZ (TOWN OF)	No	8	$46,522.77
2011-08-31	Hurricane	CANAAN FIRE DISTRICT	No	1	$957.08
2011-08-31	Hurricane	CANAAN (TOWN OF)	No	8	$65,242.54
2011-08-31	Hurricane	CHATHAM	No	2	$2,237.95
2011-08-31	Hurricane	CHATHAM (TOWN OF)	No	22	$153,677.88
2011-08-31	Hurricane	CLAVERACK FIRE DISTRICT 1	No	1	$2,666.39
2011-08-31	Hurricane	CLAVERACK (TOWN OF)	No	12	$221,163.66
2011-08-31	Hurricane	CLERMONT (TOWN OF)	No	2	$4,387.80
2011-08-31	Hurricane	COLUMBIA (COUNTY)	No	16	$228,716.11
2011-08-31	Hurricane	COLUMBIA - GREENE HUMANE SOCIETY	No	1	$6,410.73
2011-08-31	Hurricane	COLUMBIA MEMORIAL HOSPITAL	No	1	$3,462.00
2011-08-31	Hurricane	COPAKE FIRE DISTRICT	No	1	$9,710.19
2011-08-31	Hurricane	COPAKE (TOWN OF)	No	8	$41,685.78
2011-08-31	Hurricane	GALLATIN (TOWN OF)	No	4	$31,674.19
2011-08-31	Hurricane	GERMANTOWN (TOWN OF)	No	4	$57,046.81
2011-08-31	Hurricane	GHENT (TOWN OF)	No	5	$74,267.79
2011-08-31	Hurricane	GREENPORT (TOWN OF)	No	3	$63,679.02
2011-08-31	Hurricane	HILLSDALE COPAKE FIRE DISTRICT	No	2	$2,904.08
2011-08-31	Hurricane	HILLSDALE (TOWN OF)	No	27	$208,316.75
2011-08-31	Hurricane	KINDERHOOK	No	1	$1,624.90
2011-08-31	Hurricane	KINDERHOOK (TOWN OF)	No	2	$2,499.11
2011-08-31	Hurricane	LIVINGSTON (TOWN OF)	No	6	$271,182.95
2011-08-31	Hurricane	MELLENVILLE FIRE DISTRICT	No	2	$3,974.97
2011-08-31	Hurricane	NEW LEBANON (TOWN OF)	No	9	$51,701.76
2011-08-31	Hurricane	PHILMONT	No	3	$41,077.13
2011-08-31	Hurricane	SPENCERTOWN FIRE CO., INC.	No	1	$43,125.00
2011-08-31	Hurricane	STOCKPORT FIRE CO	No	1	$2,880.65
2011-08-31	Hurricane	STOCKPORT (TOWN OF)	No	2	$28,430.79
2011-08-31	Hurricane	STUYVESANT FIRE DEPT	No	1	$1,099.73
2011-08-31	Hurricane	STUYVESANT (TOWN OF)	No	3	$26,446.60
2011-08-31	Hurricane	TAGHKANIC FIRE COMPANY	No	1	$2,433.15
2011-08-31	Hurricane	TAGHKANIC (TOWN OF)	No	4	$13,027.89
2011-08-31	Hurricane	TOWN OF GREENPORT WATER & SEWER DEPT.	No	2	$18,587.97
