Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-02-17	Snow	BARNSTABLE (COUNTY)	No	1	$7,336.10
2005-02-17	Snow	BARNSTABLE FIRE DISTRICT	No	1	$4,245.71
2005-02-17	Snow	BARNSTABLE HOUSING AUTHORITY	No	1	$7,085.70
2005-02-17	Snow	BARNSTABLE MUNICIPAL AIRPORT, TOWN OF BARNSTABLE	No	1	$31,779.04
2005-02-17	Snow	BARNSTABLE SHERIFF'S DEPT	No	1	$10,179.37
2005-02-17	Snow	BARNSTABLE (TOWN OF)	No	1	$442,546.11
2005-02-17	Snow	BOURNE (TOWN OF)	No	1	$152,907.35
2005-02-17	Snow	BREWSTER (TOWN OF)	No	1	$96,139.43
2005-02-17	Snow	CAPE COD ACADEMY	Yes	1	$2,135.96
2005-02-17	Snow	CAPE COD CHILD DEVELOPMENT PROGRAM	No	1	$4,487.76
2005-02-17	Snow	CAPE COD COMMUNITY COLLEGE	Yes	1	$11,748.95
2005-02-17	Snow	CAPE COD HOSPITAL	No	1	$54,006.50
2005-02-17	Snow	CAPE COD REGIONAL  SCHOOL DISTRICT	Yes	1	$13,377.18
2005-02-17	Snow	CAPE COD REGIONAL TRANSIT AUTHORITY	No	1	$7,447.05
2005-02-17	Snow	CAPE MUSEUM OF ART	No	1	$1,147.13
2005-02-17	Snow	CENTERVILLE-OSTERVILLE-MARSTON MILLS WATER DEPT.	No	1	$2,196.70
2005-02-17	Snow	CENTERVILLE-OSTERVILLE-MARSTONS MILLS FIRE DIST.	No	1	$3,552.84
2005-02-17	Snow	CHATHAM HOUSING AUTHORITY	No	1	$0.00
2005-02-17	Snow	CHATHAM (TOWN OF)	No	1	$68,014.75
2005-02-17	Snow	COTUIT FIRE DISTRICT	No	1	$1,768.19
2005-02-17	Snow	DENNIS HOUSING AUTHORITY	No	1	$2,282.29
2005-02-17	Snow	DENNIS (TOWN OF)	No	1	$134,798.48
2005-02-17	Snow	DENNIS WATER DISTRICT	No	1	$6,793.40
2005-02-17	Snow	DENNIS-YARMOUTH REGIONAL SCHL	Yes	1	$8,790.15
2005-02-17	Snow	EASTHAM (TOWN OF)	No	1	$26,654.50
2005-02-17	Snow	FALMOUTH AIRPARK	No	1	$0.00
2005-02-17	Snow	FALMOUTH HOSPITAL	No	1	$14,800.97
2005-02-17	Snow	FALMOUTH HOUSING AUTHORITY	No	1	$8,097.94
2005-02-17	Snow	FALMOUTH (TOWN OF)	No	1	$160,287.02
2005-02-17	Snow	HARWICH (TOWN OF)	No	1	$170,696.00
2005-02-17	Snow	HERITAGE AT FALMOUTH (ASSISTED LIVING)	No	1	$964.75
2005-02-17	Snow	HOUSING ASSISTANCE CORP.	No	1	$6,561.24
2005-02-17	Snow	HYANNIS FIRE & RESCUE DEPARTMENT	No	1	$1,152.21
2005-02-17	Snow	JML CARE CTR	No	1	$3,399.82
2005-02-17	Snow	LATHAM CENTERS, INC	No	1	$1,722.39
2005-02-17	Snow	LOWER CAPE COMMUNITY DEVELOPMENT CORP.	No	1	$2,409.36
2005-02-17	Snow	MASHPEE HOUSING AUTHORITY	No	1	$2,925.12
2005-02-17	Snow	MASHPEE (TOWN OF)	No	1	$75,651.89
2005-02-17	Snow	MASHPEE WATER DISTRICT	No	1	$2,317.67
2005-02-17	Snow	MASSACHUSETTS MARITIME ACADEMY	Yes	1	$6,691.66
2005-02-17	Snow	NAUSET REGIONAL SCHOOL DISTRICT	Yes	1	$4,115.48
2005-02-17	Snow	ORLEANS (TOWN OF)	No	1	$70,850.09
2005-02-17	Snow	PROVINCETOWN (TOWN OF)	No	1	$62,386.14
2005-02-17	Snow	REHABILITATION HOSPITAL OF THE CAPE & ISLANDS	No	1	$13,181.28
2005-02-17	Snow	RIVERVIEW SCHOOL	Yes	1	$8,816.46
2005-02-17	Snow	SANDWICH (TOWN OF)	No	1	$105,295.98
2005-02-17	Snow	TRURO (TOWN OF)	No	1	$16,149.60
2005-02-17	Snow	WALDORF SCHOOL OF CAPE COD	Yes	1	$988.69
2005-02-17	Snow	WELLFLEET (TOWN OF)	No	1	$55,619.30
2005-02-17	Snow	WOODS HOLE OCEANOGRAPHIC INSTITUTE	Yes	1	$14,717.32
2005-02-17	Snow	YARMOUTH HOUSING AUTHORITY	No	1	$1,518.10
2005-02-17	Snow	YARMOUTH (TOWN OF)	No	1	$98,190.38
2005-09-13	Hurricane	BARNSTABLE (COUNTY), SHERIFF'S DEPT.	No	1	$59,375.20
2005-09-13	Hurricane	BOURNE (TOWN OF)	No	1	$22,403.98
2005-09-13	Hurricane	BREWSTER (TOWN OF), FIRE DEPARTMENT	No	1	$1,842.02
2005-09-13	Hurricane	CAPE & ISLANDS EMERGENCY MEDICAL SERVICES	No	1	$1,841.75
2005-09-13	Hurricane	CHATHAM (TOWN OF), CHATHAM FIRE AND RESCUE	No	1	$5,234.57
2005-09-13	Hurricane	EASTHAM (TOWN OF), FIRE DEPARTMENT	No	1	$1,496.32
2005-09-13	Hurricane	FALMOUTH (TOWN OF), FIRE AND RESCUE	No	1	$2,965.40
2005-09-13	Hurricane	HARWICH (TOWN OF), FIRE DEPARTMENT	No	1	$1,297.01
2005-09-13	Hurricane	HYANNIS, FIRE & RESCUE DEPT.	No	1	$396.45
2005-09-13	Hurricane	MASHPEE (TOWN OF)	No	1	$6,081.60
2005-09-13	Hurricane	ORLEANS (TOWN OF), FIRE DEPARTMENT	No	1	$959.63
2005-09-13	Hurricane	SANDWICH (TOWN OF), FIRE DEPARTMENT	No	1	$16,122.07
2005-09-13	Hurricane	YARMOUTH (TOWN OF), FIRE DEPARTMENT	No	1	$6,235.04
