Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-08-29	Hurricane	ALEXANDRIA HOUSING AUTHORITY	No	3	$137,342.27
2005-08-29	Hurricane	RAPIDES (PARISH)	No	11	$898,400.15
2005-08-29	Hurricane	RAPIDES PARISH OFFICE OF EMERGENCY PREPAREDNESS	No	2	$100,195.14
2005-08-29	Hurricane	RAPIDES PARISH SCHOOL BOARD	Yes	1	$226,953.31
2005-09-24	Hurricane	AFTERCARE MINISTRIES, INC	No	1	$0.00
2005-09-24	Hurricane	ALEXANDRIA, CITY OF	No	6	$677,678.90
2005-09-24	Hurricane	ALEXANDRIA REGIONAL PORT AUTHORITY	No	1	$5,175.75
2005-09-24	Hurricane	BALL, TOWN OF	No	5	$211,132.26
2005-09-24	Hurricane	BOYCE, TOWN OF	No	3	$19,969.05
2005-09-24	Hurricane	CENLA COMMUNITY ACTION COMMITTEE, INC	No	2	$1,592.61
2005-09-24	Hurricane	CHENEYVILLE,  TOWN OF	No	3	$12,769.73
2005-09-24	Hurricane	ENGLAND ECONOMIC & INDUSTRIAL DEVELOPMENT DISTRICT	No	2	$57,694.76
2005-09-24	Hurricane	FOREST HILL, VILLAGE OF	No	5	$15,776.00
2005-09-24	Hurricane	GLENMORA, TOWN OF	No	2	$9,522.62
2005-09-24	Hurricane	LECOMPTE, TOWN OF	No	1	$8,584.44
2005-09-24	Hurricane	PINEVILLE,CITY OF	No	4	$87,648.20
2005-09-24	Hurricane	RAPIDES (PARISH)	No	13	$986,445.20
2005-09-24	Hurricane	RAPIDES PARISH FIRE DIST. 12	No	1	$12,186.29
2005-09-24	Hurricane	RAPIDES PARISH SCHOOL BOARD	Yes	36	$467,453.28
2005-09-24	Hurricane	RAPIDES PRIMARY HEALTH CARE CENTER	No	1	$29,501.78
