Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-02-04	Snow	ALLENDALE	No	1	$28,334.61
2011-02-04	Snow	ALPINE	No	1	$14,247.69
2011-02-04	Snow	BERGEN (COUNTY)	No	4	$587,968.32
2011-02-04	Snow	BERGEN COUNTY SPECIAL SVC	No	1	$18,909.44
2011-02-04	Snow	BERGEN COUNTY UTILITIES AUTHORITY	No	1	$15,513.24
2011-02-04	Snow	BERGENFIELD	No	2	$67,328.21
2011-02-04	Snow	BOGOTA	No	1	$20,540.28
2011-02-04	Snow	CARE PLUS NJ, INC	No	1	$4,188.75
2011-02-04	Snow	CARLSTADT	No	1	$36,266.90
2011-02-04	Snow	CHRISTIAN HEALTH CARE CENTER	No	1	$14,557.60
2011-02-04	Snow	CLIFFSIDE PARK	No	1	$39,285.71
2011-02-04	Snow	CLIFFSIDE PARK BOARD OF EDUCATION	Yes	1	$8,606.25
2011-02-04	Snow	CLIFFSIDE PARK HOUSING AUTHORITY	No	1	$2,864.59
2011-02-04	Snow	CLOSTER	No	1	$31,397.83
2011-02-04	Snow	CRESSKILL	No	1	$33,223.01
2011-02-04	Snow	DEMAREST	No	1	$18,666.74
2011-02-04	Snow	DEMAREST PUBLIC SCHOOL	Yes	1	$9,805.06
2011-02-04	Snow	DUMONT	No	2	$37,812.34
2011-02-04	Snow	DUMONT PUBLIC SCHOOL	Yes	1	$11,273.76
2011-02-04	Snow	EAST RUTHERFORD	No	1	$31,635.23
2011-02-04	Snow	EDGEWATER	No	1	$24,199.61
2011-02-04	Snow	EDGEWATER BORO SCHOOL DISTRICT	Yes	1	$3,761.25
2011-02-04	Snow	ELMWOOD PARK	No	1	$33,592.36
2011-02-04	Snow	EMERSON	No	1	$15,444.10
2011-02-04	Snow	EMERSON BOARD OF EDUCATION	Yes	1	$3,083.68
2011-02-04	Snow	ENGLEWOOD	No	1	$83,319.24
2011-02-04	Snow	ENGLEWOOD CLIFFS	No	1	$13,893.56
2011-02-04	Snow	ENGLEWOOD HOSPITAL AND MEDICAL CENTER	No	1	$19,610.89
2011-02-04	Snow	ENGLEWOOD PUBLIC SCHOOL	Yes	1	$10,314.71
2011-02-04	Snow	FAIR LAWN	No	1	$70,304.50
2011-02-04	Snow	FAIR LAWN EDUCATION, BOARD OF	Yes	1	$15,952.11
2011-02-04	Snow	FAIRVIEW	No	1	$20,136.17
2011-02-04	Snow	FELICIAN SISTERS	No	1	$1,284.38
2011-02-04	Snow	FORT LEE	No	1	$73,416.98
2011-02-04	Snow	FRANKLIN LAKES (CAMPGAN)	No	1	$71,803.79
2011-02-04	Snow	GARFIELD	No	1	$41,273.63
2011-02-04	Snow	GLEN ROCK	No	1	$26,166.38
2011-02-04	Snow	HACKENSACK	No	1	$132,150.38
2011-02-04	Snow	HACKENSACK UNIVERSITY MEDICAL CENTER	Yes	1	$70,055.03
2011-02-04	Snow	HARRINGTON PARK	No	1	$8,950.13
2011-02-04	Snow	HASBROUCK HEIGHTS	No	1	$44,691.69
2011-02-04	Snow	HAWORTH	No	1	$14,227.79
2011-02-04	Snow	HILLSDALE	No	1	$26,829.14
2011-02-04	Snow	HO-HO-KUS (HOHOKUS)	No	1	$15,646.85
2011-02-04	Snow	HOHOKUS PUBLIC SCHOOL	Yes	1	$2,571.64
2011-02-04	Snow	HOLY NAME HOSPITAL	No	1	$18,176.25
2011-02-04	Snow	LEONIA	No	1	$27,417.57
2011-02-04	Snow	LEONIA BOARD OF EDUCATION	Yes	1	$9,311.43
2011-02-04	Snow	LITTLE BOROUGH	No	1	$17,004.99
2011-02-04	Snow	LODI	No	1	$27,964.73
2011-02-04	Snow	LODI BOARD OF EDUCATION	Yes	1	$12,642.09
2011-02-04	Snow	LYNDHURST (TOWNSHIP OF)	No	1	$46,886.06
2011-02-04	Snow	MAHWAH (TOWNSHIP OF)	No	1	$72,145.45
2011-02-04	Snow	MAYWOOD	No	2	$25,919.23
2011-02-04	Snow	MIDLAND PARK	No	1	$29,817.29
2011-02-04	Snow	MONTVALE	No	1	$42,013.26
2011-02-04	Snow	MONTVALE BOARD OF EDUCATION	Yes	1	$7,174.39
2011-02-04	Snow	MOONACHIE	No	1	$20,319.44
2011-02-04	Snow	NEW MILFORD	No	1	$23,011.10
2011-02-04	Snow	NORTH ARLINGTON	No	2	$60,842.16
2011-02-04	Snow	NORTHVALE	No	1	$14,247.19
2011-02-04	Snow	NORWOOD	No	1	$12,897.31
2011-02-04	Snow	OAKLAND	No	1	$54,804.71
2011-02-04	Snow	OAKLAND BOARD OF EDUCATION	Yes	1	$6,209.74
2011-02-04	Snow	OLD TAPPAN	No	1	$22,215.38
2011-02-04	Snow	ORADELL	No	1	$26,005.73
2011-02-04	Snow	PALISADES PARK	No	1	$48,886.55
2011-02-04	Snow	PARAMUS	No	1	$100,356.25
2011-02-04	Snow	PARK RIDGE	No	1	$29,764.34
2011-02-04	Snow	RAMAPO INDIAN HILLS REGIONAL HIGH SCHOOL DISTRICT	Yes	1	$13,491.80
2011-02-04	Snow	RAMSEY	No	1	$57,735.88
2011-02-04	Snow	RAMSEY BOARD OF EDUCATION	Yes	1	$3,658.74
2011-02-04	Snow	RIDGEFIELD	No	1	$26,486.60
2011-02-04	Snow	RIDGEFIELD PARK	No	1	$43,904.90
2011-02-04	Snow	RIDGEWOOD	No	1	$82,161.01
2011-02-04	Snow	RIDGEWOOD BOARD OF EDUCATION	Yes	1	$22,664.36
2011-02-04	Snow	RIVER EDGE (RIVERSIDE)	No	1	$32,203.31
2011-02-04	Snow	RIVER VALE (TOWNSHIP OF)	No	1	$42,665.87
2011-02-04	Snow	ROCHELLE PARK	No	1	$10,297.76
2011-02-04	Snow	ROCKLEIGH	No	1	$1,620.00
2011-02-04	Snow	RUTHERFORD	No	1	$56,082.58
2011-02-04	Snow	SADDLE BROOK (TOWNSHIP OF)	No	2	$29,332.68
2011-02-04	Snow	SOUTH HACKENSACK (TOWNSHIP OF)	No	1	$15,931.89
2011-02-04	Snow	TEANECK	No	1	$77,147.85
2011-02-04	Snow	TENAFLY	No	1	$40,079.29
2011-02-04	Snow	UPPER SADDLE RIVER	No	1	$21,472.18
2011-02-04	Snow	WALDWICK	No	1	$33,747.50
2011-02-04	Snow	WALLINGTON	No	1	$12,150.14
2011-02-04	Snow	WALLINGTON BOARD OF EDUCATION	Yes	1	$15,975.00
2011-02-04	Snow	WASHINGTON (TOWNSHIP OF)	No	2	$16,605.83
2011-02-04	Snow	WESTWOOD	No	1	$17,190.79
2011-02-04	Snow	WOODCLIFF LAKE	No	1	$22,784.44
2011-02-04	Snow	WOOD-RIDGE	No	1	$33,510.11
2011-02-04	Snow	WYCKOFF	No	1	$61,422.88
2011-08-31	Hurricane	ALLENDALE	No	5	$35,845.03
2011-08-31	Hurricane	ALLENDALE BOARD OF EDUCATION	Yes	1	$37,500.00
2011-08-31	Hurricane	ALPINE	No	1	$9,571.60
2011-08-31	Hurricane	BERGEN COMMUNITY COLLEGE	Yes	1	$12,127.15
2011-08-31	Hurricane	BERGEN (COUNTY)	No	17	$312,473.06
2011-08-31	Hurricane	BERGEN COUNTY SUPERIOR COURT	No	2	$21,718.61
2011-08-31	Hurricane	BERGEN COUNTY TECHNICAL AND SPECIAL SERVICES	No	2	$51,552.83
2011-08-31	Hurricane	BERGEN COUNTY UTILITIES AUTHORITY	No	7	$223,277.11
2011-08-31	Hurricane	BERGENFIELD	No	5	$88,206.80
2011-08-31	Hurricane	BOGOTA	No	5	$26,451.88
2011-08-31	Hurricane	BOROUGH OF ENGLEWOOD CLIFFS	No	2	$33,404.93
2011-08-31	Hurricane	CARLSTADT	No	2	$32,240.96
2011-08-31	Hurricane	CHRISTIAN HEALTH CARE CENTER	No	1	$3,985.23
2011-08-31	Hurricane	CLIFFSIDE PARK	No	3	$45,260.10
2011-08-31	Hurricane	CLIFFSIDE PARK BOARD OF EDUCATION	Yes	1	$7,500.00
2011-08-31	Hurricane	CLOSTER	No	2	$44,661.32
2011-08-31	Hurricane	CRESSKILL	No	2	$23,100.47
2011-08-31	Hurricane	DEMAREST	No	3	$30,604.52
2011-08-31	Hurricane	DUMONT	No	6	$114,427.66
2011-08-31	Hurricane	EAST RUTHERFORD	No	4	$94,740.06
2011-08-31	Hurricane	EDGEWATER	No	4	$245,249.45
2011-08-31	Hurricane	ELMWOOD PARK	No	3	$92,041.41
2011-08-31	Hurricane	EMERSON	No	3	$27,311.79
2011-08-31	Hurricane	ENGLEWOOD	No	4	$64,469.41
2011-08-31	Hurricane	ENGLEWOOD HOSPITAL AND MEDICAL CENTER	No	1	$13,459.96
2011-08-31	Hurricane	ENGLEWOOD PUBLIC SCHOOL	Yes	1	$3,750.00
2011-08-31	Hurricane	FAIR LAWN	No	28	$311,730.36
2011-08-31	Hurricane	FAIR LAWN BOARD OF EDUCATION	Yes	2	$5,976.37
2011-08-31	Hurricane	FAIRVIEW	No	2	$9,288.80
2011-08-31	Hurricane	FELICIAN COLLEGE	Yes	1	$37,500.00
2011-08-31	Hurricane	FORT LEE	No	4	$104,564.42
2011-08-31	Hurricane	FRANKLIN LAKES (CAMPGAN)	No	6	$50,084.26
2011-08-31	Hurricane	GARFIELD	No	3	$98,864.58
2011-08-31	Hurricane	GLEN ROCK	No	4	$27,336.91
2011-08-31	Hurricane	HACKENSACK	No	13	$286,290.98
2011-08-31	Hurricane	HACKENSACK UNIVERSITY MEDICAL CENTER	Yes	1	$76,127.15
2011-08-31	Hurricane	HARRINGTON PARK	No	2	$13,178.81
2011-08-31	Hurricane	HASBROUCK HEIGHTS	No	2	$72,928.55
