Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2000-06-24	Severe Storm(s)	BEETOWN, TOWNSHIP OF	No	2	$17,261.49
2000-06-24	Severe Storm(s)	BLOOMINGTON, TOWN OF	No	2	$2,434.15
2000-06-24	Severe Storm(s)	BLOOMINGTON, VILLAGE OF	No	3	$10,617.18
2000-06-24	Severe Storm(s)	BLUE RIVER, VILLAGE OF	No	1	$0.00
2000-06-24	Severe Storm(s)	BOSCOBEL, CITY OF	No	2	$4,335.98
2000-06-24	Severe Storm(s)	CASTLE ROCK, TOWNSHIP OF	No	1	$25,481.39
2000-06-24	Severe Storm(s)	CLIFTON, TOWNSHIP OF	No	1	$17,946.49
2000-06-24	Severe Storm(s)	FENNIMORE, TOWN OF	No	1	$1,342.36
2000-06-24	Severe Storm(s)	GRANT COUNTY	No	1	$7,197.77
2000-06-24	Severe Storm(s)	HARRISON, TOWN OF	No	6	$68,642.98
2000-06-24	Severe Storm(s)	HAZEL GREEN, VILLAGE OF	No	1	$19,029.31
2000-06-24	Severe Storm(s)	HICKORY GROVE, TOWNSHIP OF	No	1	$22,907.65
2000-06-24	Severe Storm(s)	LANCASTER, CITY OF	No	3	$11,655.81
2000-06-24	Severe Storm(s)	LIBERTY, TOWNSHIP OF	No	1	$7,098.86
2000-06-24	Severe Storm(s)	LITTLE GRANT, TOWNSHIP OF	No	1	$11,053.78
2000-06-24	Severe Storm(s)	MARION TOWNSHIP OF	No	1	$10,975.32
2000-06-24	Severe Storm(s)	MILLVILLE, TOWN OF	No	1	$9,050.90
2000-06-24	Severe Storm(s)	MOUNT HOPE, TOWNSHIP OF	No	1	$15,566.69
2000-06-24	Severe Storm(s)	MOUNT IDA, TOWN OF	No	1	$3,896.05
2000-06-24	Severe Storm(s)	MUSCODA, TOWNSHIP OF	No	2	$7,854.20
2000-06-24	Severe Storm(s)	NORTH LANCASTER, TOWNSHIP OF	No	2	$39,950.53
2000-06-24	Severe Storm(s)	PARIS, TOWN OF	No	1	$8,626.03
2000-06-24	Severe Storm(s)	PATCH GROVE, TOWN OF	No	1	$6,516.69
2000-06-24	Severe Storm(s)	PLATTEVILLE, CITY OF	No	3	$12,028.79
2000-06-24	Severe Storm(s)	PLATTEVILLE, TOWN OF	No	1	$12,741.08
2000-06-24	Severe Storm(s)	POTOSI, TOWN OF	No	1	$23,277.91
2000-06-24	Severe Storm(s)	POTOSI, VILLAGE OF	No	3	$5,134.69
2000-06-24	Severe Storm(s)	SMELSER, TOWNSHIP OF	No	1	$10,161.04
2000-06-24	Severe Storm(s)	SOUTH LANCASTER, TOWN OF	No	1	$996.50
2000-06-24	Severe Storm(s)	UNIVERSITY OF WISCONSIN-PLATTEVILLE	Yes	1	$6,315.10
2000-06-24	Severe Storm(s)	WATERLOO, TOWN OF	No	3	$15,703.08
2000-06-24	Severe Storm(s)	WATTERSTOWN, TOWNSHIP OF	No	2	$22,514.20
2000-06-24	Severe Storm(s)	WOODMAN, TOWN OF	No	1	$4,785.54
