Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-07-13	Severe Storm(s)	BUCKSKIN (TOWNSHIP OF)	No	1	$3,126.86
2011-07-13	Severe Storm(s)	COLERAIN (TOWNSHIP OF)	No	1	$1,984.07
2011-07-13	Severe Storm(s)	CONCORD (TOWNSHIP OF)	No	1	$1,130.54
2011-07-13	Severe Storm(s)	FRANKFORT	No	2	$5,746.28
2011-07-13	Severe Storm(s)	JEFFERSON (TOWNSHIP OF)	No	4	$17,194.86
2011-07-13	Severe Storm(s)	PAINT (TOWNSHIP OF)	No	3	$12,612.34
2011-07-13	Severe Storm(s)	PAXTON (TOWNSHIP OF)	No	1	$4,540.74
2011-07-13	Severe Storm(s)	ROSS COUNTY ENGINEER	No	12	$149,330.87
2011-07-13	Severe Storm(s)	ROSS COUNTY PARK DISTRICT	No	1	$6,750.00
2011-07-13	Severe Storm(s)	SPRINGFIELD (TOWNSHIP OF)	No	2	$21,234.45
2011-07-13	Severe Storm(s)	TWIN (TOWNSHIP OF)	No	1	$3,944.25
