Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-05-10	Flood	BARNES CNTY WATER RESC DIST	No	2	$5,311.91
2011-05-10	Flood	BARNES CO NORTH SCHOOL DIST	Yes	1	$4,217.40
2011-05-10	Flood	BARNES (COUNTY)	No	146	$4,938,742.59
2011-05-10	Flood	BARNES RURAL WATER DIST	No	1	$78,427.86
2011-05-10	Flood	DAZEY	No	2	$7,724.70
2011-05-10	Flood	KATHRYN	No	3	$13,571.27
2011-05-10	Flood	LITCHVILLE	No	2	$24,734.18
2011-05-10	Flood	ORISKA	No	2	$9,324.01
2011-05-10	Flood	SANBORN	No	1	$6,636.60
2011-05-10	Flood	SIBLEY	No	2	$3,721.41
2011-05-10	Flood	VALLEY CITY	No	18	$3,212,093.28
2011-05-10	Flood	VALLEY CITY PARK DIST	No	6	$28,860.54
2011-05-10	Flood	VALLEY CITY STATE UNIVERSITY	Yes	5	$19,154.03
