Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
1999-05-21	Severe Storm(s)	CHICKASAW CONSERVATION BOARD	No	2	$1,256.16
1999-05-21	Severe Storm(s)	CHICKASAW (COUNTY) / CHICKASAW COUNTY ENGINEER, CHICKASAW COUNTY ENGINEER	No	1	$35,583.84
1999-05-21	Severe Storm(s)	FREDERICKSBURG, CITY OF	No	2	$8,004.06
1999-07-22	Severe Storm(s)	CHICKASAW CONSERVATION BOARD	No	6	$13,577.09
1999-07-22	Severe Storm(s)	CHICKASAW (COUNTY), COUNTY ROAD DEPARTMENT	No	31	$368,444.22
1999-07-22	Severe Storm(s)	FREDERICKSBURG, CITY OF	No	3	$7,711.66
1999-07-22	Severe Storm(s)	IONIA, CITY OF	No	1	$1,063.53
1999-07-22	Severe Storm(s)	LAWLER	No	2	$6,804.28
1999-07-22	Severe Storm(s)	NASHUA, CITY OF	No	8	$25,812.62
1999-07-22	Severe Storm(s)	NEW HAMPTON, CITY OF	No	2	$7,381.42
