Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-04-19	Severe Storm(s)	BERLIN (TOWN OF)	No	8	$38,885.02
2005-04-19	Severe Storm(s)	BRUNSWICK CENTRAL SCHOOL DISTRICT	Yes	1	$391.95
2005-04-19	Severe Storm(s)	EAST GREENBUSH (TOWN OF)	No	1	$49,748.79
2005-04-19	Severe Storm(s)	EAST NASSAU	No	1	$2,987.14
2005-04-19	Severe Storm(s)	GRAFTON (TOWN OF)	No	12	$48,582.46
2005-04-19	Severe Storm(s)	HOOSICK (TOWN OF)	No	6	$25,121.51
2005-04-19	Severe Storm(s)	NASSAU	No	2	$2,871.61
2005-04-19	Severe Storm(s)	NASSAU (TOWN OF)	No	9	$57,623.15
2005-04-19	Severe Storm(s)	RENSSELAER	No	1	$1,097.61
2005-04-19	Severe Storm(s)	RENSSELAER (COUNTY)	No	10	$118,436.99
2005-04-19	Severe Storm(s)	SCHAGHTICOKE (TOWN OF)	No	2	$3,219.57
2005-04-19	Severe Storm(s)	SCHODACK (TOWN OF)	No	4	$17,973.07
2005-04-19	Severe Storm(s)	STEPHENTOWN (TOWN OF)	No	24	$150,003.62
2005-04-19	Severe Storm(s)	TROY	No	12	$13,970.50
