Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2006-06-30	Severe Storm(s)	ALTAMONT FIRE COMPANY	No	1	$1,055.92
2006-06-30	Severe Storm(s)	AMERICAN HOSE COMPANY  1	No	1	$4,150.37
2006-06-30	Severe Storm(s)	AMERICAN HOSE COMPANY 2	No	2	$2,629.49
2006-06-30	Severe Storm(s)	ASHLAND AREA MUNICIPAL AUTHORITY	No	2	$5,512.01
2006-06-30	Severe Storm(s)	ASHLAND (BOROUGH OF)	No	2	$4,634.21
2006-06-30	Severe Storm(s)	AUBURN MUNICIPAL AUTHORITY	No	4	$7,620.04
2006-06-30	Severe Storm(s)	BLYTHE (TOWNSHIP OF)	No	3	$14,087.36
2006-06-30	Severe Storm(s)	BRANCH (TOWNSHIP OF)	No	3	$16,416.47
2006-06-30	Severe Storm(s)	BUTLER (TOWNSHIP OF)	No	2	$4,837.68
2006-06-30	Severe Storm(s)	CASS (TOWNSHIP OF)	No	2	$8,117.96
2006-06-30	Severe Storm(s)	CITIZENS FIRE CO 1 OF TAMAQUA	No	1	$2,657.89
2006-06-30	Severe Storm(s)	CITIZENS FIRE COMPANY 2	No	2	$6,627.25
2006-06-30	Severe Storm(s)	COALDALE (BOROUGH OF)	No	3	$10,340.76
2006-06-30	Severe Storm(s)	COALDALE SEWER AUTHORITY	No	2	$5,851.84
2006-06-30	Severe Storm(s)	COALDALE VOLUNTEER FIRE COMPANY 1	No	1	$1,190.69
2006-06-30	Severe Storm(s)	CRESSONA BOROUGH MUNICIPAL AUTHORITY	No	3	$52,652.06
2006-06-30	Severe Storm(s)	CRESSONA (BOROUGH OF)	No	4	$55,605.41
2006-06-30	Severe Storm(s)	CRESSONA FIRE COMPANY 1	No	1	$1,540.05
2006-06-30	Severe Storm(s)	DEER LAKE & WEST BRUNSWICK FIRE CO  1	No	1	$2,295.26
2006-06-30	Severe Storm(s)	DELANO (TOWNSHIP OF)	No	3	$5,604.27
2006-06-30	Severe Storm(s)	EAST BRUNSWICK (TOWNSHIP OF)	No	1	$25,020.10
2006-06-30	Severe Storm(s)	EAST END FIRE COMPANY  4	No	1	$3,760.21
2006-06-30	Severe Storm(s)	EAST NORWEGIAN TOWNSHIP EMERGENCY SERVICES	No	1	$2,773.99
2006-06-30	Severe Storm(s)	EAST NORWEGIAN (TOWNSHIP OF)	No	6	$165,468.21
2006-06-30	Severe Storm(s)	EAST UNION TOWNSHIP SEWER AUTHORITY	No	1	$2,282.31
2006-06-30	Severe Storm(s)	FRACKVILLE AREA MUNICIPAL AUTHORITY	No	2	$13,365.67
2006-06-30	Severe Storm(s)	FRACKVILLE (BOROUGH OF)	No	14	$153,438.35
2006-06-30	Severe Storm(s)	GILBERTON (BOROUGH OF)	No	2	$108,851.55
2006-06-30	Severe Storm(s)	GIRARDVILLE (BOROUGH OF)	No	2	$2,659.76
2006-06-30	Severe Storm(s)	GOOD AMERICAN HOSE CO  3	No	1	$1,974.54
2006-06-30	Severe Storm(s)	GOODWILL FIRE CO 1	No	2	$2,488.34
2006-06-30	Severe Storm(s)	GOODWILL HOSE COMPANY	No	2	$3,302.14
2006-06-30	Severe Storm(s)	GOODWILL HOSE COMPANY 1	No	2	$2,651.94
2006-06-30	Severe Storm(s)	GORDON (BOROUGH OF)	No	10	$114,859.73
2006-06-30	Severe Storm(s)	GREATER POTTSVILLE AREA SEWER AUTHORITY	No	2	$186,855.99
2006-06-30	Severe Storm(s)	HEGINS-HUBLEY AUTHORITY	No	1	$2,426.96
2006-06-30	Severe Storm(s)	HOUSING AUTHORITY OF THE CITY OF POTTSVILLE	No	2	$72,492.39
2006-06-30	Severe Storm(s)	HUBLEY (TOWNSHIP OF)	No	3	$14,469.96
2006-06-30	Severe Storm(s)	HUMANE FIRE CO. 1	No	1	$1,898.32
2006-06-30	Severe Storm(s)	INDEPENDENT HOSE COMPANY 1 OF DIENER'S HILL	No	1	$3,911.91
2006-06-30	Severe Storm(s)	KASKA VOLUNTEER FIRE CO., INC	No	1	$1,923.85
2006-06-30	Severe Storm(s)	KLINE (TOWNSHIP OF)	No	1	$4,559.95
2006-06-30	Severe Storm(s)	KLINGERSTOWN FIRE COMPANY  1	No	1	$3,094.30
2006-06-30	Severe Storm(s)	LAKE WYNONAH MUNCIPAL AUTHORITY	No	1	$10,466.21
2006-06-30	Severe Storm(s)	LANDINGVILLE (BOROUGH OF)	No	3	$17,230.36
2006-06-30	Severe Storm(s)	LIBERTY FIRE COMPANY 4	No	4	$27,214.02
2006-06-30	Severe Storm(s)	MAHANOY AREA HISTORICAL SOCIETY	No	1	$0.00
2006-06-30	Severe Storm(s)	MAHANOY CITY (BOROUGH OF)	No	4	$15,715.84
2006-06-30	Severe Storm(s)	MAHANOY CITY SEWER AUTHORITY	No	5	$230,637.08
2006-06-30	Severe Storm(s)	MAHANOY (TOWNSHIP OF)	No	6	$15,596.04
2006-06-30	Severe Storm(s)	MAHANOY TOWNSHIP WATER AUTHORITY	No	7	$145,690.23
2006-06-30	Severe Storm(s)	MCADOO FIRE COMPANY	No	2	$11,965.17
2006-06-30	Severe Storm(s)	MIDDLEPORT (BOROUGH OF)	No	3	$47,713.32
2006-06-30	Severe Storm(s)	MINERSVILLE (BOROUGH OF)	No	4	$12,366.28
2006-06-30	Severe Storm(s)	MINERSVILLE SEWER AUTHORITY	No	5	$28,258.22
2006-06-30	Severe Storm(s)	MUNICIPAL AUTHORITY OF BOROUGH OF MINERSVILLE	No	4	$432,312.75
2006-06-30	Severe Storm(s)	MUNICIPAL AUTHORITY OF THE TOWNSHIP OF BLYTHE	No	9	$35,937.75
2006-06-30	Severe Storm(s)	NEW ENGLAND FIRE CO. 1	No	1	$3,769.57
2006-06-30	Severe Storm(s)	NEW PHILADELPHIA (BOROUGH OF)	No	1	$797.37
2006-06-30	Severe Storm(s)	NORTH EASTERN SCHUYLKILL JOINT MUNICIPAL AUTH	No	1	$1,490.94
2006-06-30	Severe Storm(s)	NORTH END FIRE COMPANY	No	1	$2,382.10
2006-06-30	Severe Storm(s)	NORTH MANHEIM (TOWNSHIP OF)	No	4	$37,646.44
