Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2004-09-15	Hurricane	ALABASTER, CITY OF	No	3	$86,820.96
2004-09-15	Hurricane	CALERA, CITY OF	No	2	$21,137.20
2004-09-15	Hurricane	CHELSEA, CITY OF	No	2	$2,719.84
2004-09-15	Hurricane	COLUMBIANA, CITY OF	No	2	$0.00
2004-09-15	Hurricane	HELENA, CITY OF	No	3	$14,425.71
2004-09-15	Hurricane	MONTEVALLO	No	5	$14,183.91
2004-09-15	Hurricane	PELHAM	No	5	$87,766.35
2004-09-15	Hurricane	SHELBY CO. EMERG. COMMUNICATIONS DIST	No	2	$4,975.21
2004-09-15	Hurricane	SHELBY (COUNTY)	No	8	$131,828.40
2004-09-15	Hurricane	SHELBY COUNTY SCHOOLS	Yes	8	$3,024.71
