Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
1999-09-21	Hurricane	ATLANTIC BEACH (TOWN OF)	No	3	$4,590.49
1999-09-21	Hurricane	AYNOR (TOWN OF)	No	2	$12,352.38
1999-09-21	Hurricane	BRIARCLIFFE ACRES (TOWN OF)	No	1	$33,859.00
1999-09-21	Hurricane	COASTAL CAROLINA UNIVERSITY	Yes	5	$13,611.69
1999-09-21	Hurricane	CONWAY (CITY OF)	No	21	$999,337.13
1999-09-21	Hurricane	GRAND STRAND WATER & SEWER AUTHORITY	No	5	$134,625.62
1999-09-21	Hurricane	HORRY (COUNTY)	No	19	$1,751,860.09
1999-09-21	Hurricane	HORRY COUNTY COUNCIL ON AGING	No	2	$8,824.36
1999-09-21	Hurricane	HORRY COUNTY DISABILITIES & SPECIAL NEEDS	No	2	$6,429.83
1999-09-21	Hurricane	HORRY COUNTY RESCUE SQUAD	No	2	$352.76
1999-09-21	Hurricane	HORRY COUNTY SCHOOL DISTRICT	Yes	3	$17,944.58
1999-09-21	Hurricane	HORRY COUNTY SOLID WASTE AUTH	No	4	$370,723.58
1999-09-21	Hurricane	HORRY ELECTRIC COOPERATIVE INC	No	2	$600,991.02
1999-09-21	Hurricane	HORRY TELEPHONE COOPERATIVE, INC.	No	1	$19,597.50
1999-09-21	Hurricane	LITTLE RIVER WATER & SEWER CO	No	4	$50,623.13
1999-09-21	Hurricane	LORIS (CITY OF)	No	5	$22,783.45
1999-09-21	Hurricane	MYRTLE BEACH AIR FORCE BASE REDEVELOPMENT AUTH.	No	1	$2,430.09
1999-09-21	Hurricane	MYRTLE BEACH (CITY OF)	No	15	$688,868.28
1999-09-21	Hurricane	NORTH MYRTLE BEACH (CITY OF)	No	5	$201,661.17
1999-09-21	Hurricane	SURFSIDE BEACH	No	4	$182,481.69
