Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
1999-01-15	Snow	BALL STATE UNIVERSITY	Yes	1	$14,349.29
1999-01-15	Snow	INDIANA DEPARTMENT OF NATURAL RESOURCES	No	1	$2,563.20
1999-01-15	Snow	INDIANA DEPARTMENT OF TRANSPORTATION	No	4	$1,545,575.08
1999-01-15	Snow	INDIANA EMERGENCY MANAGEMENT AGENCY	No	1	$10,151.51
1999-01-15	Snow	INDIANA STATE POLICE	No	1	$48,394.90
1999-01-15	Snow	INDIANA STATE UNIVERSITY	Yes	1	$50,903.33
1999-01-15	Snow	INDIANA UNIVERSITY EAST	Yes	1	$3,698.44
1999-01-15	Snow	INDIANA UNIVERSITY KOKOMO	Yes	1	$3,503.01
1999-01-15	Snow	INDIANA UNIVERSITY - PURDUE UNIVERSITY FORT WAYNE	Yes	1	$10,610.87
1999-01-15	Snow	INDIANA UNIVERSITY - SOUTH BEND	Yes	1	$20,829.01
1999-01-15	Snow	IVY TECH STATE COLLEGE - FORT WAYNE CAMPUS	Yes	1	$1,854.74
1999-01-15	Snow	IVY TECH STATE COLLEGE - LAFAYETTE CAMPUS	Yes	1	$3,620.05
1999-01-15	Snow	IVY TECH STATE COLLEGE - MUNCIE CAMPUS	Yes	1	$2,749.14
1999-01-15	Snow	IVY TECH STATE COLLEGE - TERRE HAUTE CAMPUS	Yes	1	$853.66
1999-01-15	Snow	MILITARY DEPT. OF INDIANA - OPERATIONS & SUPPORT	No	1	$32,424.46
1999-01-15	Snow	PURDUE UNIVERSITY	Yes	1	$49,639.69
1999-01-15	Snow	PURDUE UNIVERSITY CALUMET	Yes	1	$20,904.26
1999-01-15	Snow	PURDUE UNIVERSITY - NORTH CENTRAL	Yes	1	$4,767.68
