Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2004-06-18	Severe Storm(s)	BEETOWN (TOWN OF)	No	3	$93,909.10
2004-06-18	Severe Storm(s)	BLOOMINGTON  (TOWN OF)	No	3	$36,802.17
2004-06-18	Severe Storm(s)	BLOOMINGTON (VILLAGE OF)	No	1	$8,083.16
2004-06-18	Severe Storm(s)	CASSVILLE (TOWN OF)	No	3	$239,608.72
2004-06-18	Severe Storm(s)	CASTLE ROCK (TOWN OF)	No	1	$10,143.57
2004-06-18	Severe Storm(s)	CLIFTON (TOWN OF)	No	5	$23,127.83
2004-06-18	Severe Storm(s)	ELLENBORO (TOWN OF)	No	3	$61,526.33
2004-06-18	Severe Storm(s)	FENNIMORE (TOWN OF)	No	1	$1,832.25
2004-06-18	Severe Storm(s)	GLEN HAVEN (TOWN OF)	No	2	$1,728.50
2004-06-18	Severe Storm(s)	GRANT (COUNTY), EMERGENCY MANAGEMENT	No	2	$2,775.51
2004-06-18	Severe Storm(s)	GRANT (COUNTY), HIGHWAY DEPARTMENT	No	2	$9,539.67
2004-06-18	Severe Storm(s)	GRANT (COUNTY), TOURISM & RESOURCE COMMITTEE	No	1	$0.00
2004-06-18	Severe Storm(s)	HARRISON (TOWN OF)	No	10	$144,316.04
2004-06-18	Severe Storm(s)	HAZEL GREEN (TOWN OF)	No	1	$6,834.36
2004-06-18	Severe Storm(s)	HAZEL GREEN (VILLAGE OF)	No	1	$0.00
2004-06-18	Severe Storm(s)	HICKORY GROVE (TOWN OF)	No	2	$7,308.49
2004-06-18	Severe Storm(s)	LANCASTER (CITY OF)	No	1	$3,889.66
2004-06-18	Severe Storm(s)	LIBERTY (TOWN OF)	No	1	$4,789.41
2004-06-18	Severe Storm(s)	LIMA (TOWN OF)	No	1	$10,949.63
2004-06-18	Severe Storm(s)	MARION (TOWN OF)	No	7	$33,561.78
2004-06-18	Severe Storm(s)	MILLVILLE, TOWN OF	No	1	$31,419.54
2004-06-18	Severe Storm(s)	MONTFORT (VILLAGE OF)	No	2	$1,734.75
2004-06-18	Severe Storm(s)	MOUNT HOPE (TOWN OF)	No	1	$19,640.23
2004-06-18	Severe Storm(s)	MUSCODA (TOWN OF)	No	1	$6,761.50
2004-06-18	Severe Storm(s)	NORTH LANCASTER (TOWN OF)	No	2	$18,060.53
2004-06-18	Severe Storm(s)	PARIS (TOWN OF)	No	2	$6,210.98
2004-06-18	Severe Storm(s)	PATCH GROVE  (TOWN OF)	No	2	$11,037.69
2004-06-18	Severe Storm(s)	PLATTEVILLE  (TOWN OF)	No	2	$12,177.14
2004-06-18	Severe Storm(s)	POTOSI (TOWN OF)	No	12	$115,548.06
2004-06-18	Severe Storm(s)	POTOSI (VILLAGE OF)	No	1	$802.36
2004-06-18	Severe Storm(s)	SCENIC RIVERS ENERGY CO-OP	No	2	$27,986.58
2004-06-18	Severe Storm(s)	SMELSER (TOWN OF)	No	1	$3,350.21
2004-06-18	Severe Storm(s)	SOUTH LANCASTER (TOWN OF)	No	1	$10,838.62
2004-06-18	Severe Storm(s)	TENNYSON (VILLAGE OF)	No	1	$7,874.83
2004-06-18	Severe Storm(s)	WATERLOO (TOWN OF)	No	2	$28,539.36
2004-06-18	Severe Storm(s)	WATTERSTOWN (TOWN OF)	No	2	$16,825.03
2004-06-18	Severe Storm(s)	WOODMAN (TOWN OF)	No	3	$33,875.18
2004-06-18	Severe Storm(s)	WYALUSING (TOWN OF)	No	3	$25,732.64
