Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2006-06-30	Severe Storm(s)	BRIDGETON (TOWNSHIP OF)	No	6	$9,983.22
2006-06-30	Severe Storm(s)	BRISTOL (BOROUGH OF)	No	1	$2,815.46
2006-06-30	Severe Storm(s)	BUCKS (COUNTY OF)	No	7	$53,291.60
2006-06-30	Severe Storm(s)	BUCKS COUNTY WATER & SEWER AUTHORITY	No	3	$47,145.28
2006-06-30	Severe Storm(s)	COMMUNITY FIRE COMPANY  1	No	2	$7,548.82
2006-06-30	Severe Storm(s)	DELAWARE VALLEY FIRE COMPANY	No	1	$1,844.64
2006-06-30	Severe Storm(s)	DURHAM (TOWNSHIP OF)	No	4	$98,268.51
2006-06-30	Severe Storm(s)	HILLTOWN (TOWNSHIP OF)	No	3	$55,604.77
2006-06-30	Severe Storm(s)	LOWER MAKEFIELD (TOWNSHIP OF)	No	6	$54,349.96
2006-06-30	Severe Storm(s)	MIDDLETOWN (TOWNSHIP OF)	No	1	$2,271.34
2006-06-30	Severe Storm(s)	MORRISVILLE (BOROUGH OF)	No	4	$39,792.73
2006-06-30	Severe Storm(s)	MORRISVILLE MUNICIPAL AUTHORITY	No	5	$106,045.31
2006-06-30	Severe Storm(s)	NEW BRITAIN (TOWNSHIP OF)	No	1	$6,902.07
2006-06-30	Severe Storm(s)	NEW HOPE (BOROUGH OF)	No	4	$39,512.16
2006-06-30	Severe Storm(s)	NEW HOPE EAGLE FIRE COMPANY	No	1	$8,606.21
2006-06-30	Severe Storm(s)	NOCKAMIXON (TOWNSHIP OF)	No	1	$4,930.06
2006-06-30	Severe Storm(s)	PENNRIDGE WASTEWATER TREATMENT AUTHORITY	No	3	$18,760.59
2006-06-30	Severe Storm(s)	PERKASIE (BOROUGH OF)	No	1	$4,222.17
2006-06-30	Severe Storm(s)	PLUMSTEAD (TOWNSHIP OF)	No	5	$12,238.43
2006-06-30	Severe Storm(s)	POINT PLEASANT FIRE COMPANY	No	2	$11,936.40
2006-06-30	Severe Storm(s)	RIEGELSVILLE (BOROUGH OF)	No	5	$19,011.84
2006-06-30	Severe Storm(s)	SOLEBURY (TOWNSHIP OF)	No	5	$12,853.83
2006-06-30	Severe Storm(s)	TINICUM (TOWNSHIP OF)	No	7	$89,243.37
2006-06-30	Severe Storm(s)	TRUMBAUERSVILLE FIRE COMPANY	No	1	$783.90
2006-06-30	Severe Storm(s)	UPPER MAKEFIELD (TOWNSHIP OF)	No	3	$9,199.25
2006-06-30	Severe Storm(s)	WARWICK (TOWNSHIP OF)	No	2	$26,799.25
2006-06-30	Severe Storm(s)	YARDLEY (BOROUGH OF)	No	6	$92,296.64
2006-06-30	Severe Storm(s)	YARDLEY BOROUGH SEWER AUTHORITY	No	2	$664,126.80
