Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2006-02-03	Severe Storm(s)	LAST CHANCE IRRIGATION CO., INC	No	2	$54,224.67
2006-02-03	Severe Storm(s)	NEVADA WING - CIVIL AIR PATROL	No	6	$16,906.51
2006-02-03	Severe Storm(s)	PALOMINO VALLEY GENERAL IMPROVEMENT DISTRICT	No	7	$20,425.98
2006-02-03	Severe Storm(s)	PYRAMID LAKE PAIUTE TRIBE	No	20	$88,712.55
2006-02-03	Severe Storm(s)	REGIONAL EMERGENCY MEDICAL SERVICES AUTHORITY	No	6	$16,114.67
2006-02-03	Severe Storm(s)	RENO, CITY OF	No	62	$1,367,646.25
2006-02-03	Severe Storm(s)	SOUTH TRUCKEE MEADOWS GENERAL IMPRVMT DISTRICT	No	4	$6,613.48
2006-02-03	Severe Storm(s)	SPARKS, CITY OF	No	17	$731,754.19
2006-02-03	Severe Storm(s)	TRUCKEE MEADOWS WATER AUTHORITY	No	19	$362,937.72
2006-02-03	Severe Storm(s)	WASHOE (COUNTY)	No	70	$944,293.56
2006-02-03	Severe Storm(s)	WASHOE COUNTY SCHOOL DISTRICT	Yes	36	$307,105.38
