Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2004-06-18	Severe Storm(s)	BELL CENTER (VILLAGE OF)	No	1	$4,206.06
2004-06-18	Severe Storm(s)	BRIDGEPORT  (TOWN OF)	No	1	$9,307.07
2004-06-18	Severe Storm(s)	CLAYTON (TOWN OF)	No	4	$155,652.27
2004-06-18	Severe Storm(s)	CRAWFORD (COUNTY), HIGHWAY DEPT.	No	9	$139,623.68
2004-06-18	Severe Storm(s)	EASTMAN (TOWN OF)	No	6	$58,549.91
2004-06-18	Severe Storm(s)	EASTMAN (VILLAGE OF)	No	1	$3,425.80
2004-06-18	Severe Storm(s)	FERRYVILLE (VILLAGE OF)	No	5	$16,316.90
2004-06-18	Severe Storm(s)	FREEMAN (TOWN OF)	No	3	$83,485.13
2004-06-18	Severe Storm(s)	HANEY (TOWN OF)	No	7	$81,042.20
2004-06-18	Severe Storm(s)	LYNXVILLE (VILLAGE OF)	No	1	$1,153.51
2004-06-18	Severe Storm(s)	MARIETTA (TOWN OF)	No	1	$6,023.10
2004-06-18	Severe Storm(s)	NORTH CRAWFORD SCHOOL DISTRICT	Yes	2	$25,252.14
2004-06-18	Severe Storm(s)	PRAIRIE DU CHIEN (CITY OF)	No	8	$47,896.69
2004-06-18	Severe Storm(s)	PRAIRIE DU CHIEN  (TOWN OF)	No	3	$231,359.96
2004-06-18	Severe Storm(s)	SCOTT (TOWN OF)	No	8	$90,500.37
2004-06-18	Severe Storm(s)	SENECA SCHOOL DISTRICT	Yes	3	$1,332.63
2004-06-18	Severe Storm(s)	SENECA (TOWN OF)	No	4	$147,699.09
2004-06-18	Severe Storm(s)	SOLDIERS GROVE (VILLAGE OF)	No	1	$11,491.64
2004-06-18	Severe Storm(s)	UTICA (TOWN OF)	No	2	$34,701.57
2004-06-18	Severe Storm(s)	WAUZEKA (TOWN OF)	No	2	$19,488.68
2004-06-18	Severe Storm(s)	WAUZEKA (VILLAGE OF)	No	1	$1,782.74
