Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2004-06-03	Severe Storm(s)	CARROLL COUNTY ENGINEERS	No	4	$31,245.54
2004-06-03	Severe Storm(s)	CARROLL COUNTY SHERIFF'S DEPT.	No	1	$1,989.00
2004-06-03	Severe Storm(s)	LEE, TOWNSHIP OF	No	4	$18,648.92
2004-06-03	Severe Storm(s)	MALVERN, VILLAGE OF	No	2	$4,481.76
2004-06-03	Severe Storm(s)	MONROE, TOWNSHIP OF	No	3	$21,318.48
2004-06-03	Severe Storm(s)	ORANGE, TOWNSHIP OF	No	8	$55,219.23
2004-06-03	Severe Storm(s)	PERRY, TOWNSHIP OF	No	3	$10,764.91
2004-06-03	Severe Storm(s)	UNION, TOWNSHIP OF	No	5	$40,042.85
2004-09-19	Severe Storm(s)	AUGUSTA, TOWNSHIP OF	No	1	$4,215.36
2004-09-19	Severe Storm(s)	BROWN, TOWNSHIP OF	No	3	$7,665.93
2004-09-19	Severe Storm(s)	BROWN TWP-MALVERN SEWER DIST	No	2	$32,571.05
2004-09-19	Severe Storm(s)	CARROLL, COUNTY OF	No	1	$5,511.33
2004-09-19	Severe Storm(s)	CARROLLTON EXEMPTED VLG SCHLS	No	1	$9,970.20
2004-09-19	Severe Storm(s)	CARROLLTON, VILLAGE OF	No	1	$1,749.84
2004-09-19	Severe Storm(s)	EAST, TOWNSHIP OF	No	1	$3,841.47
2004-09-19	Severe Storm(s)	LEE, TOWNSHIP OF	No	2	$4,958.17
2004-09-19	Severe Storm(s)	MALVERN, VILLAGE OF	No	1	$7,535.33
2004-09-19	Severe Storm(s)	MINERVA, VILLAGE OF	No	7	$59,969.15
2004-09-19	Severe Storm(s)	ORANGE, TOWNSHIP OF	No	1	$2,075.92
2004-09-19	Severe Storm(s)	SHERRODSVILLE, VILLAGE OF	No	3	$9,144.79
2004-09-19	Severe Storm(s)	WASHINGTON, TOWNSHIP OF	No	1	$3,030.40
