Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2006-01-04	Severe Storm(s)	CLAY (COUNTY)	No	2	$72,031.87
2006-01-04	Severe Storm(s)	MOORHEAD, CITY OF	No	3	$35,215.50
2006-06-05	Flood	ALLIANCE (TOWNSHIP OF)	No	2	$2,818.87
2006-06-05	Flood	BARNESVILLE (TOWNSHIP OF)	No	3	$25,005.08
2006-06-05	Flood	CLAY (COUNTY)	No	1	$14,944.67
2006-06-05	Flood	CLAY (COUNTY) / HIGHWAY DEPARTMENT, HIGHWAY DEPARTMENT	No	15	$141,052.77
2006-06-05	Flood	CROMWELL (TOWNSHIP OF)	No	1	$2,896.73
2006-06-05	Flood	EGLON (TOWNSHIP OF)	No	1	$2,777.12
2006-06-05	Flood	ELKTON (TOWNSHIP OF)	No	1	$6,195.03
2006-06-05	Flood	ELMWOOD (TOWNSHIP OF)	No	1	$16,004.74
2006-06-05	Flood	FELTON (TOWNSHIP OF)	No	1	$3,624.36
2006-06-05	Flood	FLOWING (TOWNSHIP OF)	No	1	$2,080.54
2006-06-05	Flood	GEORGETOWN (CITY OF)	No	1	$4,759.44
2006-06-05	Flood	GEORGETOWN (TOWNSHIP OF)	No	1	$2,768.78
2006-06-05	Flood	GOOSE PRAIRIE (TOWNSHIP OF)	No	1	$4,662.03
2006-06-05	Flood	HAGEN (TOWNSHIP OF)	No	1	$4,528.09
2006-06-05	Flood	HAWLEY (CITY OF)	No	1	$43,497.84
2006-06-05	Flood	HAWLEY (TOWNSHIP OF)	No	3	$2,704.83
2006-06-05	Flood	HIGHLAND GROVE (TOWNSHIP OF)	No	1	$3,266.20
2006-06-05	Flood	KRAGNES (TOWNSHIP OF)	No	2	$11,446.53
2006-06-05	Flood	MOORHEAD (CITY OF)	No	7	$136,334.95
2006-06-05	Flood	MORKEN (TOWNSHIP OF)	No	3	$43,300.95
2006-06-05	Flood	OAKPORT (TOWNSHIP OF)	No	2	$6,900.86
2006-06-05	Flood	RIVERTON (TOWNSHIP OF)	No	1	$1,858.83
2006-06-05	Flood	SKREE (TOWNSHIP OF)	No	2	$9,656.47
2006-06-05	Flood	SPRING PRAIRIE (TOWNSHIP OF)	No	1	$1,207.33
2006-06-05	Flood	TANSEM,  TOWNSHIP OF	No	2	$1,055.65
2006-06-05	Flood	ULEN (TOWNSHIP OF)	No	3	$16,952.11
