Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2010-10-21	Severe Storm(s)	ARCADIA	No	7	$90,491.86
2010-10-21	Severe Storm(s)	ARCADIA (TOWN OF)	No	6	$147,487.48
2010-10-21	Severe Storm(s)	BLAIR	No	3	$6,055.16
2010-10-21	Severe Storm(s)	BURNSIDE (TOWN OF)	No	4	$45,996.59
2010-10-21	Severe Storm(s)	CHIMNEY ROCK (TOWN OF)	No	3	$16,523.29
2010-10-21	Severe Storm(s)	DODGE (TOWN OF)	No	4	$11,738.04
2010-10-21	Severe Storm(s)	ETTRICK (TOWN OF)	No	5	$74,542.70
2010-10-21	Severe Storm(s)	GALE (TOWN OF)	No	1	$17,590.75
2010-10-21	Severe Storm(s)	HALE (TOWN OF)	No	1	$7,656.54
2010-10-21	Severe Storm(s)	INDEPENDENCE	No	3	$51,370.81
2010-10-21	Severe Storm(s)	LINCOLN (TOWN OF)	No	3	$6,823.76
2010-10-21	Severe Storm(s)	OSSEO	No	1	$5,591.03
2010-10-21	Severe Storm(s)	PIGEON (TOWN OF)	No	1	$10,369.49
2010-10-21	Severe Storm(s)	PRESTON (TOWN OF)	No	3	$61,458.36
2010-10-21	Severe Storm(s)	TREMPEALEAU (COUNTY)	No	9	$80,591.74
2010-10-21	Severe Storm(s)	WHITEHALL	No	3	$9,397.40
