Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-05-17	Flood	ALTAMONT (TOWNSHIP OF)	No	1	$810.02
2001-05-17	Flood	ANTELOPE VALLEY (TOWNSHIP OF)	No	2	$2,065.57
2001-05-17	Flood	BLOM (TOWNSHIP OF)	No	3	$6,271.82
2001-05-17	Flood	BRANDT (TOWNSHIP OF)	No	1	$2,535.14
2001-05-17	Flood	CLEAR LAKE	No	1	$4,404.59
2001-05-17	Flood	CLEAR LAKE (TOWNSHIP OF)	No	1	$2,785.82
2001-05-17	Flood	DEUEL (COUNTY)	No	2	$14,114.43
2001-05-17	Flood	GLENWOOD (TOWNSHIP OF)	No	1	$9,865.62
2001-05-17	Flood	GOODWIN	No	1	$5,056.10
2001-05-17	Flood	GRANGE (TOWNSHIP OF)	No	1	$2,557.99
2001-05-17	Flood	HAVANA (TOWNSHIP OF)	No	1	$4,074.50
2001-05-17	Flood	HERRICK (TOWNSHIP OF)	No	1	$9,867.20
2001-05-17	Flood	HIDEWOOD (TOWNSHIP OF)	No	1	$3,869.67
2001-05-17	Flood	LOWE (TOWNSHIP OF)	No	2	$5,902.31
2001-05-17	Flood	NORDEN (TOWNSHIP OF)	No	2	$9,103.15
2001-05-17	Flood	PORTLAND (TOWNSHIP OF)	No	2	$2,043.56
2001-05-17	Flood	ROME (TOWNSHIP OF)	No	3	$16,264.49
2001-05-17	Flood	SCANDINAVIA (TOWNSHIP OF)	No	3	$5,430.10
2001-05-17	Flood	TORONTO	No	1	$11,839.08
