Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-03-23	Severe Storm(s)	CAMDEN SPECIAL ROAD DISTRICT	No	2	$6,888.60
2011-03-23	Severe Storm(s)	CRYSTAL LAKES	No	3	$15,207.24
2011-03-23	Severe Storm(s)	HARDIN	No	1	$1,177.97
2011-03-23	Severe Storm(s)	HARDIN SPECIAL ROAD DISTRICT	No	2	$8,805.08
2011-03-23	Severe Storm(s)	LAWSON	No	1	$5,156.30
2011-03-23	Severe Storm(s)	LAWSON SPECIAL ROAD DISTRICT	No	1	$4,657.65
2011-03-23	Severe Storm(s)	ORRICK SPECIAL ROAD DISTRICT	No	1	$2,506.69
2011-03-23	Severe Storm(s)	RAY COUNTY ROAD AND BRIDGE	No	2	$59,489.81
2011-03-23	Severe Storm(s)	RICHMOND	No	2	$8,764.95
2011-03-23	Severe Storm(s)	RICHMOND SPECIAL ROAD DISTRICT	No	2	$44,702.19
2011-03-23	Severe Storm(s)	WOOD HEIGHTS	No	2	$4,269.86
2011-08-12	Flood	CROOKED RIVER DRAINAGE DISTRICT	No	2	$238,996.42
2011-08-12	Flood	EGYPT LEVEE AND DRAINAGE DISTRICT	No	5	$21,137.37
2011-08-12	Flood	HARDIN OAK GROVE DRAINAGE DISTRICT	No	2	$258,614.27
2011-08-12	Flood	HARDIN SPECIAL ROAD DISTRICT	No	1	$17,387.24
2011-08-12	Flood	HENRIETTA CROOKED RIVER LEVEE AND DRAINAGE	No	4	$225,056.50
2011-08-12	Flood	HENRIETTA SPECIAL ROAD DISTRICT	No	1	$25,322.21
2011-08-12	Flood	MISSOURI VALLEY DRAINAGE AND LEVEE DIST	No	5	$37,070.69
2011-08-12	Flood	POMEROY BEND LEVEE DISTRICT	No	1	$108,806.25
2011-08-12	Flood	RAY (COUNTY)	No	1	$1,618.04
2011-08-12	Flood	RAY COUNTY LEVEE AND DRAINAGE DIST NO 2	No	4	$188,557.08
2011-08-12	Flood	RAY-LAFAYETTE LEVEE DISTRICT NO 1	No	4	$318,714.79
2011-08-12	Flood	RICHMOND SPECIAL ROAD DISTRICT	No	1	$4,297.09
2011-08-12	Flood	TRI-COUNTY DRAINAGE DISTRICT	No	3	$51,925.82
2011-08-12	Flood	WILLOW CREEK WATERSHED	No	1	$6,828.74
