Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-01-05	Severe Ice Storm	BLANCHARD	No	6	$70,328.35
2001-01-05	Severe Ice Storm	BYARS	No	2	$10,136.75
2001-01-05	Severe Ice Storm	GOLDSBY	No	3	$116,606.92
2001-01-05	Severe Ice Storm	MCCLAIN (COUNTY)	No	21	$1,450,897.09
2001-01-05	Severe Ice Storm	NEWCASTLE, CITY OF	No	2	$286,158.88
2001-01-05	Severe Ice Storm	PURCELL	No	7	$121,402.77
2001-01-05	Severe Ice Storm	WASHINGTON	No	2	$4,093.29
2001-01-05	Severe Ice Storm	WAYNE	No	6	$29,539.22
2001-06-29	Severe Storm(s)	BLANCHARD	No	2	$20,795.02
2001-06-29	Severe Storm(s)	MCCLAIN (COUNTY)	No	6	$40,080.55
2001-06-29	Severe Storm(s)	NEWCASTLE, CITY OF	No	4	$15,819.88
2001-06-29	Severe Storm(s)	PURCELL	No	2	$49,376.91
2001-06-29	Severe Storm(s)	WASHINGTON	No	1	$0.00
2001-06-29	Severe Storm(s)	WAYNE	No	3	$13,671.38
2001-06-29	Severe Storm(s)	WAYNE PUBLIC SCHOOLS	Yes	1	$16,737.04
