Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2006-01-20	Severe Ice Storm	ANTIOCH FIRE DEPT	No	1	$1,153.78
2006-01-20	Severe Ice Storm	BLACKSBURG, TOWN OF	No	2	$4,368.04
2006-01-20	Severe Ice Storm	BOARD OF PUBLIC WORKS	No	4	$73,296.56
2006-01-20	Severe Ice Storm	BROAD RIVER ELECTRIC CO	No	4	$373,180.67
2006-01-20	Severe Ice Storm	BUFFALO VOLUNTEER FIRE DEPT.	No	1	$959.77
2006-01-20	Severe Ice Storm	CHEROKEE, COUNTY OF	No	3	$34,096.60
2006-01-20	Severe Ice Storm	CHEROKEE CREEK VOLUNTEER FIRE DEPT	No	1	$1,581.31
2006-01-20	Severe Ice Storm	GAFFNEY, CITY OF	No	3	$118,716.22
2006-01-20	Severe Ice Storm	GRASSY POND VOLUNTEER FIRE	No	1	$1,070.49
2006-01-20	Severe Ice Storm	MACEDONIA FIRE DISTRICT	No	2	$3,721.31
