Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-07-22	Severe Storm(s)	CALVIN, CITY OF	No	1	$3,249.68
2005-07-22	Severe Storm(s)	CAVALIER CNTY WATER BOARD	No	1	$8,458.48
2005-07-22	Severe Storm(s)	CAVALIER COUNTY	No	61	$939,521.98
2005-07-22	Severe Storm(s)	HANNAH, CITY OF	No	1	$2,106.99
2005-07-22	Severe Storm(s)	LANGDON, CITY OF	No	3	$16,893.30
2005-07-22	Severe Storm(s)	MILTON, CITY OF	No	4	$14,345.03
2005-07-22	Severe Storm(s)	MUNICH, CITY OF	No	1	$3,833.99
2005-07-22	Severe Storm(s)	NEKOMA, CITY OF	No	3	$10,558.10
2005-07-22	Severe Storm(s)	OSNABROCK, CITY OF	No	3	$2,886.25
2005-07-22	Severe Storm(s)	SARLES, CITY OF	No	1	$2,121.54
