Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2002-05-21	Tornado	BANNER, VILLAGE OF	No	1	$5,048.22
2002-05-21	Tornado	BERNADOTTE TOWNSHP ROAD DISTRICT	No	6	$16,384.67
2002-05-21	Tornado	COMBINED DRAINAGE DISTRICT	No	2	$43,016.98
2002-05-21	Tornado	DEERFIELD TOWNSHIP ROAD DISTRICT	No	1	$1,262.84
2002-05-21	Tornado	FARMER'S TOWNSHIP ROAD DISTRICT	No	1	$4,549.76
2002-05-21	Tornado	HARRIS ROAD DISTRICT	No	1	$20,095.21
2002-05-21	Tornado	ISABEL TOWNSHIP ROAD DISTRICT	No	4	$14,000.67
2002-05-21	Tornado	KERTON, TOWNSHIP OF	No	1	$0.00
2002-05-21	Tornado	KERTON VALLEY DRAINAGE & LEVEE  DISTRICT	No	1	$6,422.04
2002-05-21	Tornado	LEE TOWNSHIP ROAD DISTRICT	No	4	$14,932.75
2002-05-21	Tornado	LEWISTOWN TOWNSHIP ROAD DISTRICT	No	2	$18,075.29
2002-05-21	Tornado	LIVERPOOL TOWNSHIP ROAD DISTRICT	No	1	$10,271.33
2002-05-21	Tornado	ORION TOWNSHIP ROAD DISTRICT	No	1	$3,061.79
2002-05-21	Tornado	SEA HORN DRAINAGE & LEVEE DISTRICT	No	2	$5,858.55
2002-05-21	Tornado	THOMPSON DRAINAGE & LEVEE DISTRICT	No	2	$64,195.35
2002-05-21	Tornado	WATERFORD, TOWNSHIP OF	No	1	$11,494.79
2002-05-21	Tornado	ZEMPEL DRAINAGE DISTRICT	No	1	$2,006.79
