Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-02-14	Severe Storm(s)	ILWACO, CITY OF	No	5	$2,044.89
2007-02-14	Severe Storm(s)	PACIFIC COUNTY	No	2	$8,472.56
2007-02-14	Severe Storm(s)	PACIFIC COUNTY PUD 2	No	1	$131,735.08
2007-02-14	Severe Storm(s)	SHOALWATER BAY TRIBE	No	4	$16,572.91
2007-02-14	Severe Storm(s)	SOUTH BEND, CITY OF	No	2	$134,159.81
2007-12-08	Severe Storm(s)	ILWACO, PORT OF	No	1	$87,786.31
2007-12-08	Severe Storm(s)	LONG BEACH, CITY OF	No	3	$23,432.68
2007-12-08	Severe Storm(s)	NASELLE WATER COMPANY	No	2	$1,972.78
2007-12-08	Severe Storm(s)	NORTH BEACH WATER (AKA PUBLIC DEVELOP AUTH)	No	6	$18,979.23
2007-12-08	Severe Storm(s)	PACIFIC CO FIRE PROTECTION DISTRICT 4	No	4	$862.50
2007-12-08	Severe Storm(s)	PACIFIC CO PUD	No	4	$800,786.42
2007-12-08	Severe Storm(s)	PACIFIC COUNTY	No	35	$645,364.50
2007-12-08	Severe Storm(s)	PACIFIC COUNTY FIRE DISTRICT 1	No	3	$8,780.63
2007-12-08	Severe Storm(s)	PORT OF WILLAPA HARBOR	No	5	$125,344.80
2007-12-08	Severe Storm(s)	PUBLIC HOSPITAL DIST 3 (DBA OCEAN BEACH HOSPITAL)	No	3	$14,952.76
2007-12-08	Severe Storm(s)	RAYMOND, CITY OF	No	2	$45,771.53
2007-12-08	Severe Storm(s)	SHOALWATER BAY TRIBE	No	3	$3,862.50
2007-12-08	Severe Storm(s)	SOUTH BEND, CITY OF	No	4	$184,548.53
2007-12-08	Severe Storm(s)	TRADEWINDS MUTUAL SERVICES	No	2	$1,104.68
