Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-06-10	Flood	DENNING (TOWN OF)	No	5	$63,303.34
2011-06-10	Flood	HARDENBURGH (TOWN OF)	No	3	$34,315.63
2011-06-10	Flood	LLOYD (TOWN OF)	No	2	$19,102.81
2011-06-10	Flood	SAUGERTIES (TOWN OF)	No	9	$63,331.04
2011-06-10	Flood	SHANDAKEN (TOWN OF)	No	7	$63,665.68
2011-06-10	Flood	ULSTER (COUNTY)	No	3	$20,014.44
2011-06-10	Flood	WAWARSING (TOWN OF)	No	1	$2,484.23
2011-06-10	Flood	WOODSTOCK (TOWN OF)	No	3	$8,496.39
2011-08-31	Hurricane	ACCORD FIRE CO	No	2	$5,295.86
2011-08-31	Hurricane	BLOOMINGTON FIRE DEPT	No	2	$14,573.45
2011-08-31	Hurricane	DENNING (TOWN OF)	No	14	$1,130,351.96
2011-08-31	Hurricane	ELLENVILLE	No	19	$554,938.64
2011-08-31	Hurricane	ELLENVILLE (VILLAGE OF) HOUSING AUTHORITY	No	1	$50,820.99
2011-08-31	Hurricane	ESOPUS FIRE DISTRICT	No	2	$8,398.75
2011-08-31	Hurricane	ESOPUS (TOWN OF)	No	10	$79,519.06
2011-08-31	Hurricane	GARDINER (TOWN OF)	No	4	$43,519.93
2011-08-31	Hurricane	HARDENBURGH (TOWN OF)	No	49	$1,540,775.84
2011-08-31	Hurricane	HEALTH ALLIANCE OF HUDSON VALLEY	No	4	$7,996.40
2011-08-31	Hurricane	HIGHLAND FIRE DIST	No	1	$9,057.92
2011-08-31	Hurricane	HURLEY FIRE DEPT	No	1	$11,987.61
2011-08-31	Hurricane	HURLEY (TOWN OF)	No	10	$65,715.81
2011-08-31	Hurricane	KERHONKSON FIRE CO	No	5	$19,745.26
2011-08-31	Hurricane	KINGSTON	No	13	$299,239.57
2011-08-31	Hurricane	KINGSTON (TOWN OF)	No	6	$69,523.77
2011-08-31	Hurricane	KRIPPLEBUSH-LYONSVILLE FIRE DISTRICT	No	2	$2,550.89
2011-08-31	Hurricane	LLOYD (TOWN OF)	No	23	$917,873.52
2011-08-31	Hurricane	MALDEN FIRE COMPANY	No	1	$7,380.98
2011-08-31	Hurricane	MARBLETOWN (TOWN OF)	No	17	$211,481.10
2011-08-31	Hurricane	MARLBORO CENTRAL SCHOOL DIST	Yes	1	$3,391.73
2011-08-31	Hurricane	MARLBOROUGH (TOWN OF)	No	24	$153,106.76
2011-08-31	Hurricane	MT MARION FIRE DISTRICT	No	1	$3,774.13
2011-08-31	Hurricane	NEW PALTZ	No	4	$133,403.48
2011-08-31	Hurricane	NEW PALTZ CENTRAL SCHOOL DIST	Yes	1	$624.56
2011-08-31	Hurricane	NEW PALTZ RESCUE SQUAD INC	No	1	$3,526.47
2011-08-31	Hurricane	NEW PALTZ (TOWN OF)	No	10	$46,421.53
2011-08-31	Hurricane	OLIVE FIRE DISTRICT	No	2	$8,890.75
2011-08-31	Hurricane	OLIVE (TOWN OF)	No	15	$214,409.93
2011-08-31	Hurricane	PHOENICIA FIRE DISTRICT	No	2	$17,351.79
2011-08-31	Hurricane	PLATTEKILL (TOWN OF)	No	14	$100,549.10
2011-08-31	Hurricane	PORT EWEN FIRE DISTRICT	No	1	$1,617.17
2011-08-31	Hurricane	RIFTON FIRE DEPT	No	1	$2,138.15
2011-08-31	Hurricane	ROCHESTER (TOWN OF)	No	32	$339,181.34
2011-08-31	Hurricane	ROSENDALE (TOWN OF)	No	7	$36,372.86
2011-08-31	Hurricane	SAUGERTIES	No	8	$55,026.43
2011-08-31	Hurricane	SAUGERTIES (TOWN OF)	No	44	$1,107,908.56
2011-08-31	Hurricane	SAXTON FIRE DISTRICT	No	1	$4,039.35
2011-08-31	Hurricane	SHANDAKEN (TOWN OF)	No	85	$2,100,995.49
2011-08-31	Hurricane	SHAWANGUNK (TOWN OF)	No	7	$138,432.05
2011-08-31	Hurricane	ULSTER (COUNTY)	No	84	$4,754,931.65
2011-08-31	Hurricane	ULSTER COUNTY INDUSTRIAL DEVELOPMENT AGENCY	No	7	$1,720,035.68
2011-08-31	Hurricane	ULSTER COUNTY RESOURCE RECOVERY AGENCY	No	3	$83,187.53
2011-08-31	Hurricane	ULSTER HOSE FIRE DIST 5	No	2	$10,305.31
2011-08-31	Hurricane	ULSTER (TOWN OF)	No	30	$593,425.23
2011-08-31	Hurricane	WALKER VALLEY CHEMICAL ENGINE CO 1	No	4	$10,060.36
2011-08-31	Hurricane	WAWARSING (TOWN OF)	No	30	$432,532.68
2011-08-31	Hurricane	WEST CAMP FIRE DISTRICT	No	2	$4,589.83
2011-08-31	Hurricane	WEST HURLEY FIRE DISTRICT	No	2	$9,126.01
2011-08-31	Hurricane	WOODSTOCK FIRE DISTRICT	No	1	$22,376.78
2011-08-31	Hurricane	WOODSTOCK (TOWN OF)	No	21	$167,373.78
2011-09-13	Severe Storm(s)	DENNING (TOWN OF)	No	1	$3,052.92
2011-09-13	Severe Storm(s)	KINGSTON	No	1	$1,047.67
2011-09-13	Severe Storm(s)	LLOYD (TOWN OF)	No	3	$46,486.48
2011-09-13	Severe Storm(s)	MARBLETOWN (TOWN OF)	No	2	$13,856.00
2011-09-13	Severe Storm(s)	PLATTEKILL (TOWN OF)	No	7	$26,823.08
2011-09-13	Severe Storm(s)	SHAWANGUNK (TOWN OF)	No	12	$111,271.50
2011-09-13	Severe Storm(s)	ULSTER (COUNTY)	No	2	$9,384.57
