Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
1999-09-24	Hurricane	MARYLAND DEPARTMENT OF NATURAL RESOURCES	No	1	$0.00
1999-09-24	Hurricane	MARYLAND DEPARTMENT OF NATURAL RESOURCES /  ELK NECK STATE FOREST AND PARK, MARYLAND DNR - ELK NECK STATE FOREST AND PARK	No	3	$17,660.82
1999-09-24	Hurricane	MARYLAND DEPARTMENT OF NATURAL RESOURCES /  FAIR HILL NRMA, MARYLAND DNR - FAIR HILL NRMA	No	9	$698,221.51
1999-09-24	Hurricane	MARYLAND DEPARTMENT OF NATURAL RESOURCES / MARYLAND DNR - JANES ISLAND STATE PARK, MARYLAND DNR - JANES ISLAND STATE PARK	No	1	$787.80
1999-09-24	Hurricane	MARYLAND DEPARTMENT OF NATURAL RESOURCES / MARYLAND DNR - SOUTHERN MARYLAND RECREATION, MARYLAND DNR - SOUTHERN MARYLAND RECREATION	No	1	$0.00
1999-09-24	Hurricane	MARYLAND DEPARTMENT OF NATURAL RESOURCES / MARYLAND DNR - SUSQUEHANNA STATE PARK, MARYLAND DNR - SUSQUEHANNA STATE PARK	No	1	$0.00
1999-09-24	Hurricane	MARYLAND DEPARTMENT OF NATURAL RESOURCES / TUCKAHOE STATE PARK, MARYLAND DNR - TUCKAHOE STATE PARK	No	5	$14,352.22
1999-09-24	Hurricane	MARYLAND STATE HIGHWAY ADMINISTRATION	No	2	$62,233.32
1999-09-24	Hurricane	MARYLAND STATE HIGHWAY ADMINISTRATION, STATE HIGHWAY ADMINISTRATION - DISTRICT 1	No	1	$0.00
1999-09-24	Hurricane	MARYLAND STATE HIGHWAY ADMINISTRATION, STATE HIGHWAY ADMINISTRATION - DISTRICT 2	No	15	$218,405.77
1999-09-24	Hurricane	MARYLAND STATE POLICE	No	1	$43,823.59
1999-09-24	Hurricane	MD DEPT H&MH - ST. MARY'S COUNTY HEALTH DEPT	No	1	$7,364.69
1999-09-24	Hurricane	MD DEPT OF HEALTH & MENTAL HYGIENE - CAROLINE COUNTY HEALTH DEPT.	No	1	$0.00
1999-09-24	Hurricane	MD DEPT OF HEALTH & MENTAL HYGIENE - HARFORD COUNTY HEALTH DEPT.	No	1	$0.00
1999-09-24	Hurricane	MD DEPTOF HEALTH & MENTAL HYGIENE - KENT COUNTY HEALTH DEPARTMENT	No	1	$0.00
1999-09-24	Hurricane	MD DEPT OF HEALTH & MENTAL HYGIENE - RICA SOUTHERN MARYLAND	No	1	$0.00
1999-09-24	Hurricane	MD DEPT OF HEALTH & MENTAL HYGINE - UPPER SHORE COMMUNITY MENTAL HEALTH	No	1	$0.00
1999-09-24	Hurricane	MD DEPT OF H&MH - SOMERSET CO. HEALTH DEPT	No	1	$787.80
1999-09-24	Hurricane	STATE OF MARYLAND DEPT OF HUMAN RESOURCES	No	1	$0.00
1999-09-24	Hurricane	STATE OF MARYLAND MILITARY DEPARTMENT	No	6	$8,866.21
