Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-04-25	Severe Storm(s)	ACTON (TOWN OF)	No	10	$58,804.13
2007-04-25	Severe Storm(s)	ALFRED (TOWN OF)	No	19	$833,708.82
2007-04-25	Severe Storm(s)	ARUNDEL (TOWN OF)	No	14	$66,167.17
2007-04-25	Severe Storm(s)	BERWICK SEWER DISTRICT	No	2	$7,152.33
2007-04-25	Severe Storm(s)	BERWICK (TOWN OF)	No	18	$115,592.92
2007-04-25	Severe Storm(s)	BIDDEFORD, CITY OF	No	5	$289,180.41
2007-04-25	Severe Storm(s)	BUXTON (TOWN OF)	No	6	$58,089.71
2007-04-25	Severe Storm(s)	CORNISH (TOWN OF)	No	5	$40,681.34
2007-04-25	Severe Storm(s)	DAYTON (TOWN OF)	No	3	$26,769.78
2007-04-25	Severe Storm(s)	ELIOT (TOWN OF)	No	4	$25,270.32
2007-04-25	Severe Storm(s)	GOODWIN'S MILLS FIRE-RESCUE	No	1	$1,705.17
2007-04-25	Severe Storm(s)	HOLLIS (TOWN OF)	No	11	$227,954.56
2007-04-25	Severe Storm(s)	KENNEBUNK,KENNEBUNKPORT,WELLS WATER DISTRICT	No	1	$1,978.33
2007-04-25	Severe Storm(s)	KENNEBUNKPORT (TOWN OF)	No	4	$41,610.03
2007-04-25	Severe Storm(s)	KENNEBUNK SEWER DISTRICT	No	7	$2,381,732.75
2007-04-25	Severe Storm(s)	KENNEBUNK (TOWN OF)	No	21	$1,092,256.95
2007-04-25	Severe Storm(s)	KITTERY (TOWN OF)	No	8	$41,752.09
2007-04-25	Severe Storm(s)	LEBANON (TOWN OF)	No	23	$843,091.46
2007-04-25	Severe Storm(s)	LIMERICK (TOWN OF)	No	6	$60,512.55
2007-04-25	Severe Storm(s)	LIMINGTON (TOWN OF)	No	4	$83,586.56
2007-04-25	Severe Storm(s)	LYMAN (TOWN OF)	No	3	$46,841.78
2007-04-25	Severe Storm(s)	NEW ENGLAND SEASHORE TROLLEY MUSEUM	No	1	$1,768.61
2007-04-25	Severe Storm(s)	NEWFIELD (TOWN OF)	No	4	$58,524.50
2007-04-25	Severe Storm(s)	NORTH BERWICK (TOWN OF)	No	11	$233,253.62
2007-04-25	Severe Storm(s)	OGUNQUIT SEWER PLANT	No	3	$10,819.00
2007-04-25	Severe Storm(s)	OGUNQUIT (TOWN OF)	No	11	$358,973.78
2007-04-25	Severe Storm(s)	OLD ORCHARD BEACH (TOWN OF)	No	21	$342,544.66
2007-04-25	Severe Storm(s)	PARSONSFIELD (TOWN OF)	No	41	$572,826.81
2007-04-25	Severe Storm(s)	SACO	No	22	$567,598.38
2007-04-25	Severe Storm(s)	SANFORD SEWERAGE DISTRICT	No	4	$122,936.90
2007-04-25	Severe Storm(s)	SANFORD (TOWN OF)	No	20	$667,363.82
2007-04-25	Severe Storm(s)	SANFORD WATER DISTRICT	No	5	$50,205.94
2007-04-25	Severe Storm(s)	SHAPLEIGH (TOWN OF)	No	6	$114,423.18
2007-04-25	Severe Storm(s)	SOUTH BERWICK SEWER DISTRICT	No	3	$20,786.45
2007-04-25	Severe Storm(s)	SOUTH BERWICK (TOWN OF)	No	11	$127,255.13
2007-04-25	Severe Storm(s)	SOUTH BERWICK WATER DISTRICT	No	3	$9,561.63
2007-04-25	Severe Storm(s)	WATERBORO (TOWN OF)	No	9	$258,948.55
2007-04-25	Severe Storm(s)	WELLS EMERGENCY MEDICAL SERVICES	No	1	$1,666.72
2007-04-25	Severe Storm(s)	WELLS-OGUNQUIT COMM.SCHOOL DISTRICT	Yes	1	$152.81
2007-04-25	Severe Storm(s)	WELLS (TOWN OF)	No	19	$440,976.41
2007-04-25	Severe Storm(s)	YORK (COUNTY)	No	3	$35,086.42
2007-04-25	Severe Storm(s)	YORK (TOWN OF)	No	58	$963,968.94
