Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-01-11	Severe Ice Storm	NEBRASKA CITY UTILITIES	No	2	$46,671.99
2008-01-11	Severe Ice Storm	UNADILLA, VILLAGE OF	No	1	$1,872.13
2008-06-20	Severe Storm(s)	CONSOLIDATED OTOE COUNTY RURAL WATER NO. 1	No	5	$30,423.16
2008-06-20	Severe Storm(s)	DOUGLAS	No	5	$25,518.56
2008-06-20	Severe Storm(s)	NEBRASKA CITY, CITY OF	No	6	$201,285.51
2008-06-20	Severe Storm(s)	NEBRASKA CITY UTILITIES	No	13	$318,677.47
2008-06-20	Severe Storm(s)	OTOE CO SID 1	No	1	$61,471.50
2008-06-20	Severe Storm(s)	OTOE COUNTY ROAD SHOP	No	29	$2,620,777.35
2008-06-20	Severe Storm(s)	PALMYRA, VILLAGE OF	No	5	$16,264.86
2008-06-20	Severe Storm(s)	SYRACUSE	No	5	$15,126.41
