Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2002-06-25	Fire	CLAY SPRINGS DOMESTIC WATER IMPROVEMENT DISTRICT	No	1	$0.00
2002-06-25	Fire	CLAY SPRINGS-PINEDALE VOLUNTEER FIRE DISTRICT	No	1	$198.90
2002-06-25	Fire	HEBER-OVERGAARD FIRE DISTRICT	No	1	$0.00
2002-06-25	Fire	HEBER-OVERGAARD UNIFIED SCHOOL DISTRICT 6	Yes	1	$0.00
2002-06-25	Fire	HOLBROOK	No	1	$0.00
2002-06-25	Fire	HOLBROOK UNIFIED DISTRICT 3	No	1	$0.00
2002-06-25	Fire	NAVAJO (COUNTY)	No	22	$702,403.93
2002-06-25	Fire	NAVAJO (COUNTY) /  SHERIFF OFFICE, SHERIFF OFFICE	No	1	$0.00
2002-06-25	Fire	PINETOP-LAKESIDE	No	1	$0.00
2002-06-25	Fire	RIM COUNTRY SENIOR CENTER, INC	No	1	$0.00
2002-06-25	Fire	SHOW LOW	No	1	$0.00
2002-06-25	Fire	SHOW LOW MUNICIPAL AIRPORT	No	1	$0.00
2002-06-25	Fire	SHOW LOW / POLICE DEPARTMENT, POLICE DEPARTMENT	No	1	$0.00
2002-06-25	Fire	SHOW LOW UNIFIED SCHOOL DISTRICT	Yes	1	$6,387.40
2002-06-25	Fire	SNOWFLAKE	No	1	$0.00
2002-06-25	Fire	SNOWFLAKE UNIFIED SCHOOL DISTRICT 5	Yes	1	$0.00
2002-06-25	Fire	TAYLOR	No	1	$0.00
2002-06-25	Fire	TIMBERLAND ACRES DOMESTIC WATER IMPROVEMENT DIST	No	1	$5,849.18
2002-06-25	Fire	TIMBERLAND ACRES SPECIAL ROAD DISTRICT 1	No	2	$22,331.30
