Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-06-14	Severe Storm(s)	ADDISON, (TOWN OF)	No	3	$32,478.51
2008-06-14	Severe Storm(s)	ALLENTON SANITARY DISTRICT	No	1	$4,203.41
2008-06-14	Severe Storm(s)	BIG CEDAR LAKE PROTECTION AND REHABILITATION	No	1	$1,248.46
2008-06-14	Severe Storm(s)	ERIN, (TOWN OF)	No	4	$19,752.88
2008-06-14	Severe Storm(s)	FARMINGTON, (TOWN OF)	No	3	$58,450.43
2008-06-14	Severe Storm(s)	GERMANTOWN (TOWN OF)	No	1	$4,166.08
2008-06-14	Severe Storm(s)	GERMANTOWN, (VILLAGE OF)	No	2	$30,032.60
2008-06-14	Severe Storm(s)	HARTFORD, (CITY OF)	No	6	$30,098.72
2008-06-14	Severe Storm(s)	HARTFORD, (TOWN OF)	No	2	$16,403.17
2008-06-14	Severe Storm(s)	HILLDALE SANITARY DISTRICT	No	2	$36,176.21
2008-06-14	Severe Storm(s)	KEWASKUM, (TOWN OF)	No	4	$17,144.58
2008-06-14	Severe Storm(s)	KEWASKUM, (VILLAGE OF)	No	2	$3,834.34
2008-06-14	Severe Storm(s)	RICHFIELD, (VILLAGE OF)	No	4	$179,159.80
2008-06-14	Severe Storm(s)	SLINGER, (VILLAGE OF)	No	5	$22,356.12
2008-06-14	Severe Storm(s)	TRENTON, (TOWN OF)	No	1	$14,316.64
2008-06-14	Severe Storm(s)	WASHINGTON (COUNTY), ALL DAPARTMENTS	No	3	$28,510.19
2008-06-14	Severe Storm(s)	WAYNE (TOWN OF)	No	1	$36,545.18
2008-06-14	Severe Storm(s)	WEST BEND, (CITY OF)	No	9	$59,811.35
2008-06-14	Severe Storm(s)	WEST BEND, (TOWN OF)	No	4	$37,669.61
2008-03-19	Snow	ADDISON (TOWN OF)	No	1	$6,824.86
2008-03-19	Snow	BARTON (TOWN OF)	No	1	$10,623.44
2008-03-19	Snow	DAVID'S STAR EV LUTHERAN SCHOOL	Yes	1	$900.00
2008-03-19	Snow	ERIN (TOWN OF)	No	1	$5,270.21
2008-03-19	Snow	FARMINGTON (TOWN OF)	No	1	$14,624.63
2008-03-19	Snow	FRIESS LAKE SCHOOL DISTRICT	Yes	1	$1,320.43
2008-03-19	Snow	GERMANTOWN SCHOOL DISTRICT	Yes	1	$5,836.15
2008-03-19	Snow	GERMANTOWN (TOWN OF)	No	1	$2,103.75
2008-03-19	Snow	GERMANTOWN, VILLAGE OF	No	1	$30,134.60
2008-03-19	Snow	HARTFORD, CITY OF	No	1	$30,014.00
2008-03-19	Snow	HARTFORD SCHOOL DISTRICT JT 1	Yes	1	$2,154.59
2008-03-19	Snow	HARTFORD, TOWN OF	No	1	$6,007.04
2008-03-19	Snow	HARTFORD UNION HIGH SCHOOL	Yes	1	$1,064.90
2008-03-19	Snow	JACKSON (TOWN OF)	No	1	$7,513.92
2008-03-19	Snow	JACKSON, VILLAGE OF	No	1	$6,822.34
2008-03-19	Snow	KETTLE MORAINE LUTHERAN HIGH SCHOOL	Yes	1	$1,632.00
2008-03-19	Snow	KEWASKUM SCHOOL DISTRICT	Yes	1	$4,658.22
2008-03-19	Snow	KEWASKUM, TOWNSHIP OF	No	1	$3,497.33
2008-03-19	Snow	KEWASKUM, VILLAGE OF	No	1	$5,185.59
2008-03-19	Snow	LIVING WORD LUTHERAN HIGH SCHOOL	Yes	1	$1,225.00
2008-03-19	Snow	NEWBURG VILLAGE	No	1	$2,424.53
2008-03-19	Snow	PEACE LUTHERAN SCHOOL	Yes	1	$916.37
2008-03-19	Snow	POLK, TOWN OF	No	1	$9,249.88
2008-03-19	Snow	RICHFIELD JOINT SCHOOL DIST 1	Yes	1	$1,080.00
2008-03-19	Snow	RICHFIELD, VILLAGE OF	No	1	$22,899.07
2008-03-19	Snow	SCHOOL DISTRICT OF SLINGER	Yes	1	$8,077.31
2008-03-19	Snow	SLINGER, VILLAGE OF	No	1	$7,766.08
2008-03-19	Snow	ST. FRANCES CABRINI SCHOOL	Yes	1	$991.22
2008-03-19	Snow	ST JOHN'S EV LUTHERAN SCHOOL	Yes	1	$854.72
2008-03-19	Snow	TRENTON (TOWN OF)	No	1	$9,268.85
2008-03-19	Snow	WASHINGTON COUNTY HWY DEPARTMENT	No	1	$65,881.71
2008-03-19	Snow	WASHINGTON COUNTY SHERIFF'S DEPARTMENT	No	1	$980.06
2008-03-19	Snow	WAYNE (TOWN OF)	No	1	$6,797.39
2008-03-19	Snow	WEST BEND, CITY OF	No	1	$68,776.09
2008-03-19	Snow	WEST BEND JT SCHOOL DISTRICT NO 1	Yes	1	$3,776.77
2008-03-19	Snow	WEST BEND (TOWN OF)	No	1	$7,538.46
