Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-05-11	Flood	BARRONETT, TOWN OF	No	1	$8,166.47
2001-05-11	Flood	BASHAW (TOWN OF)	No	8	$121,540.42
2001-05-11	Flood	BASS LAKE, TOWN OF	No	1	$3,581.25
2001-05-11	Flood	BEAVER BROOK (TOWN OF)	No	1	$9,116.39
2001-05-11	Flood	BIRCHWOOD, TOWNSHIP OF	No	1	$11,267.27
2001-05-11	Flood	BROOKLYN (TOWN OF)	No	1	$1,845.02
2001-05-11	Flood	CASEY (TOWN OF)	No	1	$1,326.38
2001-05-11	Flood	CRYSTAL, TOWNSHIP OF	No	1	$3,959.48
2001-05-11	Flood	EVERGREEN (TOWN OF)	No	1	$6,825.30
2001-05-11	Flood	FROG CREEK (TOWN OF)	No	3	$149,951.62
2001-05-11	Flood	GULL LAKE (TOWN OF)	No	1	$6,638.05
2001-05-11	Flood	LONG LAKE (TOWN OF)	No	1	$6,367.98
2001-05-11	Flood	MADGE, TOWNSHIP OF	No	1	$2,493.42
2001-05-11	Flood	NORWESCO RACES	No	1	$18,561.77
2001-05-11	Flood	SARONA, TOWN OF	No	1	$13,025.64
2001-05-11	Flood	SHELL LAKE AREA FIRE ASSOCIATION	No	1	$1,498.97
2001-05-11	Flood	SHELL LAKE, CITY OF	No	2	$32,168.72
2001-05-11	Flood	SPOONER  CITY	No	1	$11,060.37
2001-05-11	Flood	STINNETT (TOWN OF)	No	1	$4,443.70
2001-05-11	Flood	TREGO, TOWN OF	No	1	$8,335.90
2001-05-11	Flood	WASHBURN COUNTY FORESTRY DEPARTMENT	No	1	$4,659.51
2001-05-11	Flood	WASHBURN COUNTY HIGHWAY DEPARTMENT	No	1	$0.00
