Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2010-03-09	Severe Storm(s)	BACHELOR (TOWNSHIP OF)	No	1	$204,100.68
2010-03-09	Severe Storm(s)	EUREKA (TOWNSHIP OF)	No	1	$95,848.33
2010-03-09	Severe Storm(s)	FALL RIVER (TOWNSHIP OF)	No	1	$3,879.48
2010-03-09	Severe Storm(s)	GREENWOOD (COUNTY)	No	1	$43,963.25
2010-03-09	Severe Storm(s)	JANESVILLE (TOWNSHIP OF)	No	1	$19,220.82
2010-03-09	Severe Storm(s)	LANE (TOWNSHIP OF)	No	1	$16,969.91
2010-03-09	Severe Storm(s)	MADISON (TOWNSHIP OF)	No	2	$75,311.04
2010-03-09	Severe Storm(s)	OTTER CREEK (TOWNSHIP OF)	No	1	$38,183.93
2010-03-09	Severe Storm(s)	QUINCY (TOWNSHIP OF)	No	1	$33,891.77
2010-03-09	Severe Storm(s)	SALT SPRINGS (TOWNSHIP OF)	No	1	$3,323.35
2010-03-09	Severe Storm(s)	SHELL ROCK (TOWNSHIP OF)	No	1	$49,072.37
2010-03-09	Severe Storm(s)	TWIN GROVE (TOWNSHIP OF)	No	1	$6,483.73
2010-08-10	Severe Storm(s)	BACHELOR (TOWNSHIP OF)	No	1	$5,869.46
2010-08-10	Severe Storm(s)	EUREKA (TOWNSHIP OF)	No	2	$5,547.08
2010-08-10	Severe Storm(s)	GREENWOOD COUNTY ROAD & BRIDGE DEPT.	No	3	$20,516.67
2010-08-10	Severe Storm(s)	MADISON (TOWNSHIP OF)	No	1	$26,996.99
2010-08-10	Severe Storm(s)	SHELL ROCK (TOWNSHIP OF)	No	4	$70,163.71
