Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2003-05-12	Severe Ice Storm	BARNARD FIRE DEPT	No	2	$11,665.86
2003-05-12	Severe Ice Storm	BRIGHTON FIRE DISTRICT	No	1	$5,983.48
2003-05-12	Severe Ice Storm	BRIGHTON (TOWN OF)	No	6	$250,323.76
2003-05-12	Severe Ice Storm	CHILI (TOWN OF)	No	3	$41,846.64
2003-05-12	Severe Ice Storm	CLARKSON (TOWN OF)	No	2	$24,712.62
2003-05-12	Severe Ice Storm	CONTINUING DEVELOPMENTAL SVC	No	2	$4,205.18
2003-05-12	Severe Ice Storm	DE PAUL ADULT CARE COMMUNITIES, INC	No	1	$5,363.32
2003-05-12	Severe Ice Storm	EAST IRONDEQUOIT SCHOOL DIST	Yes	2	$7,414.21
2003-05-12	Severe Ice Storm	EAST ROCHESTER	No	4	$71,968.03
2003-05-12	Severe Ice Storm	FAIRPORT	No	3	$114,161.50
2003-05-12	Severe Ice Storm	FAIRPORT CENTRAL SCHOOL DIST	Yes	4	$38,821.20
2003-05-12	Severe Ice Storm	FAIRPORT MUNICIPAL COMMISSION	No	1	$643,758.29
2003-05-12	Severe Ice Storm	GATES FIRE DEPT	No	1	$4,724.45
2003-05-12	Severe Ice Storm	GATES (TOWN OF)	No	2	$85,042.43
2003-05-12	Severe Ice Storm	GREECE CENTRAL SCHOOL DISTRICT	Yes	1	$56,482.00
2003-05-12	Severe Ice Storm	GREECE (TOWN OF)	No	5	$875,708.34
2003-05-12	Severe Ice Storm	HAMLIN (TOWN OF)	No	2	$13,314.19
2003-05-12	Severe Ice Storm	HENRIETTA FIRE DISTRICT	No	1	$10,193.12
2003-05-12	Severe Ice Storm	HENRIETTA (TOWN OF)	No	2	$180,124.97
2003-05-12	Severe Ice Storm	HILTON	No	3	$68,380.19
2003-05-12	Severe Ice Storm	HILTON-PARMA FIRE DISTRICT	No	2	$14,903.41
2003-05-12	Severe Ice Storm	HONEOYE FALLS	No	2	$20,699.28
2003-05-12	Severe Ice Storm	IRONDEQUOIT (TOWN OF)	No	4	$338,022.48
2003-05-12	Severe Ice Storm	LAKE SHORE FIRE DISTRICT	No	1	$9,953.25
2003-05-12	Severe Ice Storm	MEDICAL MOTOR SVC OF ROCHESTER	No	1	$3,436.35
2003-05-12	Severe Ice Storm	MENDON FIRE DISTRICT	No	1	$7,014.85
2003-05-12	Severe Ice Storm	MENDON (TOWN OF)	No	2	$48,334.94
2003-05-12	Severe Ice Storm	MONROE (COUNTY)	No	18	$1,663,862.55
2003-05-12	Severe Ice Storm	MONROE COUNTY WATER AUTHORITY	No	2	$14,715.28
2003-05-12	Severe Ice Storm	NORTH EAST PENFIELD FIRE DISTRICT	No	1	$1,975.43
2003-05-12	Severe Ice Storm	NORTH GREECE FIRE DEPARTMENT	No	1	$10,936.22
2003-05-12	Severe Ice Storm	OGDEN (TOWN OF)	No	1	$11,144.00
2003-05-12	Severe Ice Storm	PARMA (TOWN OF)	No	4	$27,863.61
2003-05-12	Severe Ice Storm	PENFIELD FIRE CO	No	1	$7,018.81
2003-05-12	Severe Ice Storm	PENFIELD (TOWN OF)	No	7	$232,716.04
2003-05-12	Severe Ice Storm	PERINTON (TOWN OF)	No	9	$712,923.78
2003-05-12	Severe Ice Storm	PITTSFORD	No	1	$27,269.71
2003-05-12	Severe Ice Storm	PITTSFORD CENTRAL SCHOOL DISTRICT	Yes	2	$4,568.37
2003-05-12	Severe Ice Storm	PITTSFORD FIRE DISTRICT	No	1	$4,399.81
2003-05-12	Severe Ice Storm	PITTSFORD (TOWN OF)	No	3	$459,646.00
2003-05-12	Severe Ice Storm	RIDGE CULVER FIRE DIST	No	1	$2,063.42
2003-05-12	Severe Ice Storm	RIDGE ROAD FIRE DIST	No	1	$16,781.37
2003-05-12	Severe Ice Storm	ROCHESTER (CITY OF)	No	3	$327,227.23
2003-05-12	Severe Ice Storm	ROCHESTER CITY SCHOOL DISTRICT	Yes	3	$6,670.84
2003-05-12	Severe Ice Storm	ROCHESTER GENERAL LONG TERM CARE	No	2	$5,544.03
2003-05-12	Severe Ice Storm	ROCHESTER-GENESEE REGIONAL TRANSPORTATIO AUTHORITY	No	3	$31,689.83
2003-05-12	Severe Ice Storm	ROCHESTER MANAGEMENT INC	No	8	$47,100.92
2003-05-12	Severe Ice Storm	RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT	Yes	2	$20,724.56
2003-05-12	Severe Ice Storm	RUSH (TOWN OF)	No	1	$16,958.74
2003-05-12	Severe Ice Storm	SCOTTSVILLE	No	2	$14,586.84
2003-05-12	Severe Ice Storm	SPENCERPORT	No	2	$44,937.92
2003-05-12	Severe Ice Storm	ST JOHN FISHER COLLEGE	Yes	3	$38,624.96
2003-05-12	Severe Ice Storm	UNIVERSITY OF ROCHESTER	Yes	2	$22,912.18
2003-05-12	Severe Ice Storm	WEBSTER	No	4	$80,143.34
2003-05-12	Severe Ice Storm	WEBSTER CENTRAL SCHOOL DIST	Yes	2	$30,529.11
2003-05-12	Severe Ice Storm	WEBSTER (TOWN OF)	No	6	$344,832.30
2003-05-12	Severe Ice Storm	WEST WEBSTER FIRE DISTRICT	No	1	$9,735.95
2003-08-23	Other	MONROE (COUNTY)	No	2	$35,100.65
2003-08-23	Other	ROCHESTER GENERAL HOSPITAL	No	1	$2,435.70
2003-08-23	Other	UNIVERSITY OF ROCHESTER	Yes	1	$12,709.72
