Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2008-06-08	Severe Storm(s)	ALEXANDRIA, CITY OF	No	5	$7,029.53
2008-06-08	Severe Storm(s)	ANDERSON, CITY OF	No	10	$368,403.77
2008-06-08	Severe Storm(s)	CHESTERFIELD, TOWN OF	No	1	$1,687.50
2008-06-08	Severe Storm(s)	ELWOOD, CITY OF	No	4	$50,227.97
2008-06-08	Severe Storm(s)	FALL CREEK REGIONAL WASTE DISTRICT	No	2	$4,461.63
2008-06-08	Severe Storm(s)	FALL CREEK (TOWNSHIP OF)	No	1	$1,440.00
2008-06-08	Severe Storm(s)	FRANKTON LAPEL COMMUNITY SCHOOLS	Yes	1	$1,875.00
2008-06-08	Severe Storm(s)	FRANKTON, TOWN OF	No	5	$15,387.60
2008-06-08	Severe Storm(s)	INGALLS, TOWN OF	No	3	$24,141.80
2008-06-08	Severe Storm(s)	MADISON COUNTY	No	8	$84,607.78
2008-06-08	Severe Storm(s)	PENDLETON, TOWN OF	No	2	$36,767.13
2008-06-08	Severe Storm(s)	SOUTH MADISON COMMUNITY SCHOOL CORPORATION	Yes	4	$12,148.08
