Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-01-07	Snow	BOULDER, CITY OF	No	1	$54,636.10
2007-01-07	Snow	BOULDER (COUNTY)	No	2	$44,538.64
2007-01-07	Snow	ERIE, TOWN OF	No	1	$5,141.34
2007-01-07	Snow	JAMESTOWN, TOWN OF	No	1	$913.85
2007-01-07	Snow	LAFAYETTE, CITY OF	No	1	$29,833.46
2007-01-07	Snow	LONGMONT, CITY OF	No	1	$99,822.82
2007-01-07	Snow	LOUISVILLE, CITY OF	No	1	$11,994.66
2007-01-07	Snow	PEOPLE'S CLINIC	No	1	$827.01
2007-01-07	Snow	SUPERIOR, TOWN OF	No	1	$42,543.23
2007-01-07	Snow	WARD, TOWN OF	No	1	$835.38
