Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-06-29	Severe Storm(s)	AUGUSTA	No	4	$73,069.73
2005-06-29	Severe Storm(s)	CHELSEA (TOWN OF)	No	11	$213,878.00
2005-06-29	Severe Storm(s)	CHINA (TOWN OF)	No	3	$33,086.80
2005-06-29	Severe Storm(s)	FAYETTE (TOWN OF)	No	22	$226,260.10
2005-06-29	Severe Storm(s)	GARDINER	No	1	$9,849.59
2005-06-29	Severe Storm(s)	HALLOWELL	No	2	$2,635.86
2005-06-29	Severe Storm(s)	LITCHFIELD (TOWN OF)	No	3	$11,467.72
2005-06-29	Severe Storm(s)	MANCHESTER (TOWN OF)	No	7	$65,951.29
2005-06-29	Severe Storm(s)	MONMOUTH (TOWN OF)	No	5	$32,512.47
2005-06-29	Severe Storm(s)	MOUNT VERNON (TOWN OF)	No	15	$50,181.94
2005-06-29	Severe Storm(s)	PITTSTON (TOWN OF)	No	3	$11,533.61
2005-06-29	Severe Storm(s)	READFIELD (TOWN OF)	No	18	$171,649.09
2005-06-29	Severe Storm(s)	ROME (TOWN OF)	No	3	$13,502.22
2005-06-29	Severe Storm(s)	SIDNEY (TOWN OF)	No	4	$30,047.97
2005-06-29	Severe Storm(s)	VASSALBORO SANITARY DEPT	No	2	$50,899.99
2005-06-29	Severe Storm(s)	VASSALBORO (TOWN OF)	No	3	$15,352.17
2005-06-29	Severe Storm(s)	VIENNA (TOWN OF)	No	14	$109,944.39
2005-06-29	Severe Storm(s)	WAYNE (TOWN OF)	No	6	$8,659.31
2005-06-29	Severe Storm(s)	WINDSOR (TOWN OF)	No	8	$51,237.67
2005-06-29	Severe Storm(s)	WINSLOW (TOWN OF)	No	5	$8,306.58
2005-06-29	Severe Storm(s)	WINTHROP (TOWN OF)	No	10	$76,553.16
2005-03-14	Snow	AUGUSTA	No	1	$40,944.97
2005-03-14	Snow	BELGRADE (TOWN OF)	No	1	$6,233.25
2005-03-14	Snow	CHELSEA (TOWN OF)	No	1	$5,325.68
2005-03-14	Snow	CHINA (TOWN OF)	No	1	$13,127.13
2005-03-14	Snow	CLINTON (TOWN OF)	No	1	$1,943.11
2005-03-14	Snow	FAYETTE (TOWN OF)	No	1	$14,327.04
2005-03-14	Snow	GARDINER	No	1	$12,927.51
2005-03-14	Snow	HALLOWELL	No	1	$8,325.34
2005-03-14	Snow	LITCHFIELD (TOWN OF)	No	1	$7,733.98
2005-03-14	Snow	MANCHESTER (TOWN OF)	No	1	$3,238.06
2005-03-14	Snow	MONMOUTH (TOWN OF)	No	1	$9,949.90
2005-03-14	Snow	MOUNT VERNON (TOWN OF)	No	1	$3,426.93
2005-03-14	Snow	OAKLAND (TOWN OF)	No	1	$19,343.16
2005-03-14	Snow	READFIELD (TOWN OF)	No	1	$1,655.73
2005-03-14	Snow	SIDNEY (TOWN OF)	No	1	$16,155.76
2005-03-14	Snow	VASSALBORO (TOWN OF)	No	1	$11,631.27
2005-03-14	Snow	WATERVILLE	No	1	$39,419.20
2005-03-14	Snow	WAYNE (TOWN OF)	No	1	$1,678.96
2005-03-14	Snow	WINDSOR (TOWN OF)	No	1	$8,023.79
2005-03-14	Snow	WINSLOW (TOWN OF)	No	1	$12,362.23
2005-03-14	Snow	WINTHROP (TOWN OF)	No	1	$13,481.59
