Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2002-04-02	Severe Storm(s)	VIRGINIA DEPARTMENT OF CONSERVATION & RECREATION	No	3	$9,817.81
2002-04-02	Severe Storm(s)	VIRGINIA DEPARTMENT OF FORESTRY	No	3	$262.39
2002-04-02	Severe Storm(s)	VIRGINIA DEPARTMENT OF STATE POLICE	No	1	$3,015.16
2002-04-02	Severe Storm(s)	VIRGINIA DEPARTMENT OF TRANSPORTATION	No	432	$4,546,131.56
2002-04-02	Severe Storm(s)	VIRGINIA DEPT. OF EMERGENCY MANAGEMENT	No	6	$179,513.04
2002-04-02	Severe Storm(s)	VIRGINIA DEPT OF ENVIRONMENTAL QUALITY	No	1	$2,207.60
2002-04-02	Severe Storm(s)	VIRGINIA DEPT. OF GAME & INLAND FISHERIES	No	2	$244,993.88
2002-05-05	Severe Storm(s)	VIRGINIA DEPARTMENT OF HEALTH	No	1	$14,171.85
2002-05-05	Severe Storm(s)	VIRGINIA DEPARTMENT OF STATE POLICE	No	1	$25,017.74
2002-05-05	Severe Storm(s)	VIRGINIA DEPARTMENT OF TRANSPORTATION	No	91	$3,358,992.69
2002-05-05	Severe Storm(s)	VIRGINIA DEPT. OF EMERGENCY MANAGEMENT	No	4	$169,665.83
2002-05-05	Severe Storm(s)	VIRGINIA DEPT OF ENVIRONMENTAL QUALITY	No	1	$1,890.18
