Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-02-04	Snow	BASS RIVER (TOWNSHIP OF)	No	1	$3,965.66
2011-02-04	Snow	BEVERLY	No	1	$4,085.83
2011-02-04	Snow	BORDENTOWN	No	1	$8,336.45
2011-02-04	Snow	BORDENTOWN REGION SCHOOL DIST	Yes	1	$7,158.98
2011-02-04	Snow	BORDENTOWN (TOWNSHIP OF)	No	1	$24,003.59
2011-02-04	Snow	BURLINGTON	No	1	$21,834.50
2011-02-04	Snow	BURLINGTON BOARD OF EDUCATION	Yes	1	$4,473.78
2011-02-04	Snow	BURLINGTON BRIDGE COMMISSION	No	1	$39,085.68
2011-02-04	Snow	BURLINGTON COUNTY COLLEGE	Yes	1	$11,370.68
2011-02-04	Snow	BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY	Yes	1	$6,768.43
2011-02-04	Snow	BURLINGTON COUNTY SPECIAL SERVICES SCHOOL DISTRICT	Yes	1	$2,102.89
2011-02-04	Snow	BURLINGTON (TOWNSHIP OF)	No	1	$26,681.61
2011-02-04	Snow	BURLINGTON TWP BOARD-EDUCATION	Yes	1	$7,016.57
2011-02-04	Snow	CHESTERFIELD (TOWNSHIP OF)	No	1	$10,965.25
2011-02-04	Snow	CHESTERFIELD TWP BOARD OF EDUCATION	Yes	1	$2,130.00
2011-02-04	Snow	CINNAMINSON SEWERAGE PLANT	No	1	$3,742.98
2011-02-04	Snow	CINNAMINSON (TOWNSHIP OF)	No	1	$32,832.08
2011-02-04	Snow	CINNAMINSON TWP PUBLIC SCHOOLS	Yes	1	$8,074.26
2011-02-04	Snow	COUNTY OF BURLINGTON, HIGHWAY DEPARTMENT	No	1	$276,485.90
2011-02-04	Snow	DEBORAH HEART AND LUNG CENTER	No	1	$18,556.81
2011-02-04	Snow	DELANCO (TOWNSHIP OF)	No	1	$7,936.56
2011-02-04	Snow	DELRAN FIRE DISTRICT	No	2	$4,092.64
2011-02-04	Snow	DELRAN TOWNSHIP BOARD OF ED	Yes	1	$5,093.79
2011-02-04	Snow	DELRAN (TOWNSHIP OF)	No	1	$33,966.29
2011-02-04	Snow	EASTAMPTON (TOWNSHIP OF)	No	1	$3,523.95
2011-02-04	Snow	EDGEWATER PARK (TOWNSHIP OF)	No	1	$2,094.09
2011-02-04	Snow	EVESHAM MUNICIPAL UTILITY AUTHORITY	No	1	$6,739.84
2011-02-04	Snow	EVESHAM (TOWNSHIP OF)	No	1	$89,011.34
2011-02-04	Snow	EVESHAM TOWNSHIP SCHOOL SUPT	Yes	1	$5,098.18
2011-02-04	Snow	FLORENCE (TOWNSHIP OF)	No	1	$43,026.50
2011-02-04	Snow	FLORENCE TOWNSHIP SCHOOL DIST	Yes	1	$4,449.66
2011-02-04	Snow	HAINESPORT TOWNSHIP	No	1	$10,358.56
2011-02-04	Snow	HOLY CROSS HIGH SCHOOL	Yes	1	$1,117.50
2011-02-04	Snow	HOPE HOSE HUMANE CO	No	2	$1,402.50
2011-02-04	Snow	LENAPE REGIONAL HIGH SCHOOL DISTRICT 	Yes	1	$8,427.92
2011-02-04	Snow	LIFE CENTER ACADEMY	Yes	2	$3,906.00
2011-02-04	Snow	LOURDES HEALTH SYSTEM	No	1	$14,128.50
2011-02-04	Snow	LUMBERTON (TOWNSHIP OF)	No	2	$25,781.33
2011-02-04	Snow	LUMBERTON TOWNSHIP SCHOOLS	Yes	1	$1,934.15
2011-02-04	Snow	LUTHERAN HOME AT MOORESTOWN	No	1	$2,614.01
2011-02-04	Snow	MANSFIELD (TOWNSHIP OF)	No	1	$19,313.46
2011-02-04	Snow	MAPLE SHADE BOARD OF EDUCATION	Yes	1	$6,587.20
2011-02-04	Snow	MASONIC HOME OF NEW JERSEY	No	1	$3,449.33
2011-02-04	Snow	MEDFORD LAKES	No	1	$8,048.06
2011-02-04	Snow	MEDFORD LAKES BOARD OF EDUCATION	Yes	1	$912.79
2011-02-04	Snow	MEDFORD (TOWNSHIP OF)	No	1	$84,132.95
2011-02-04	Snow	MEDFORD TWP PUBLIC SCHOOLS	Yes	1	$5,593.50
2011-02-04	Snow	MOORESTOWN BOARD OF EDUCATION	Yes	1	$4,119.15
2011-02-04	Snow	MOORESTOWN FIRE DEPT	No	1	$2,151.31
2011-02-04	Snow	MOORESTOWN FRIENDS SCHOOL	Yes	1	$2,972.60
2011-02-04	Snow	MOORESTOWN (TOWNSHIP OF)	No	1	$31,528.71
2011-02-04	Snow	MOUNT HOLLY (TOWNSHIP OF)	No	1	$5,876.14
2011-02-04	Snow	MOUNT LAUREL MUNICIPAL UTILITIES AUTHORITY	No	1	$4,089.49
2011-02-04	Snow	MOUNT LAUREL TOWNSHIP BOARD OF EDUCATION	Yes	1	$6,822.48
2011-02-04	Snow	MOUNT LAUREL (TOWNSHIP OF)	No	2	$90,430.34
2011-02-04	Snow	MT. HOLLY TOWNSHIP BOARD OF EDUCATION	Yes	1	$3,606.41
2011-02-04	Snow	NEW HANOVER (TOWNSHIP OF)	No	1	$4,007.41
2011-02-04	Snow	NORTH HANOVER (TOWNSHIP OF)	No	2	$22,650.40
2011-02-04	Snow	NORTH HANOVER TWP BOARD OF EDUCATION	Yes	1	$3,559.19
2011-02-04	Snow	OUR LADY OF GOOD COUNSEL SCHL	Yes	1	$2,463.75
2011-02-04	Snow	PALMYRA BOROUGH OF	No	1	$7,577.05
2011-02-04	Snow	PEMBERTON	No	1	$3,095.73
2011-02-04	Snow	PEMBERTON TOWNSHIP BOARD OF EDUCATION	Yes	1	$7,475.56
2011-02-04	Snow	PEMBERTON (TOWNSHIP OF)	No	1	$40,826.92
2011-02-04	Snow	POPE JOHN PAUL II REGIONAL SCHOOL	Yes	1	$825.00
2011-02-04	Snow	RANCOCAS VALLEY REGIONAL HIGH SCHOOL	Yes	1	$2,344.12
2011-02-04	Snow	RIVERSIDE TOWNSHIP BOARD ED	Yes	1	$1,950.84
2011-02-04	Snow	RIVERSIDE (TOWNSHIP OF)	No	2	$5,149.35
2011-02-04	Snow	RIVERTON BOROUGH	No	1	$7,856.27
2011-02-04	Snow	RIVERVIEW ESTATES	No	1	$1,503.25
2011-02-04	Snow	SACRED HEART CHURCH SCHOOL	Yes	1	$5,745.00
2011-02-04	Snow	SHAMONG (TOWNSHIP OF)	No	2	$23,405.63
2011-02-04	Snow	SOUTHAMPTON TOWNSHIP BOARD OF EDUCATION	Yes	1	$2,242.67
2011-02-04	Snow	SOUTHAMPTON (TOWNSHIP OF)	No	1	$34,219.48
2011-02-04	Snow	SPRINGFIELD (TOWNSHIP OF)	No	1	$20,777.48
2011-02-04	Snow	ST. MARY OF THE LAKES	No	1	$2,184.75
2011-02-04	Snow	TABERNACLE (TOWNSHIP OF)	No	1	$20,325.57
2011-02-04	Snow	TABERNACLE TWP SCHOOL DISTRICT	Yes	1	$2,560.99
2011-02-04	Snow	THERAPEUTIC LEARNING CENTER	No	1	$1,212.74
2011-02-04	Snow	VIRTUA	No	1	$76,968.31
2011-02-04	Snow	WASHINGTON (TOWNSHIP OF)	No	1	$3,519.65
2011-02-04	Snow	WESTAMPTON (TOWNSHIP OF)	No	1	$18,776.27
2011-02-04	Snow	WESTFIELD FRIENDS SCHOOL	Yes	1	$2,481.32
2011-02-04	Snow	WILLINGBORO BOARD OF EDUCATION	Yes	1	$12,231.67
2011-02-04	Snow	WILLINGBORO (TOWNSHIP OF)	No	1	$32,002.93
2011-02-04	Snow	WOODLAND (TOWNSHIP OF)	No	1	$6,014.54
2011-02-04	Snow	WRIGHTSTOWN	No	2	$1,885.73
2011-08-31	Hurricane	BASS RIVER (TOWNSHIP OF)	No	2	$2,209.00
2011-08-31	Hurricane	BORDENTOWN	No	2	$4,353.71
2011-08-31	Hurricane	BORDENTOWN REGION SCHOOL DIST	Yes	1	$2,103.74
2011-08-31	Hurricane	BORDENTOWN TOWNSHIP FIRE DIST.  1	No	1	$2,998.40
2011-08-31	Hurricane	BORDENTOWN (TOWNSHIP OF)	No	5	$502,459.98
2011-08-31	Hurricane	BORDENTOWN TWP FIRE DIST.  2	No	1	$3,617.78
2011-08-31	Hurricane	BURLINGTON	No	1	$48,374.93
2011-08-31	Hurricane	BURLINGTON BOARD OF EDUCATION	Yes	1	$1,965.95
2011-08-31	Hurricane	BURLINGTON BRIDGE COMMISSION	No	1	$7,725.68
2011-08-31	Hurricane	BURLINGTON (COUNTY)	No	9	$259,412.38
2011-08-31	Hurricane	BURLINGTON COUNTY COLLEGE	Yes	1	$2,791.99
2011-08-31	Hurricane	BURLINGTON (TOWNSHIP OF)	No	4	$31,078.66
2011-08-31	Hurricane	BURLINGTON TWP BOARD-EDUCATION	Yes	1	$2,297.16
2011-08-31	Hurricane	CHESTERFIELD FIRE DISTRICT 2	No	2	$384.48
2011-08-31	Hurricane	CHESTERFIELD-HAMILTON FIRE DISTRICT 1	No	2	$1,766.40
2011-08-31	Hurricane	CHESTERFIELD (TOWNSHIP OF)	No	2	$8,605.50
2011-08-31	Hurricane	CHESTERFIELD TWP BOARD OF EDUCATION	Yes	2	$4,871.24
2011-08-31	Hurricane	CINNAMINSON FIRE DISTRICT NO. 1	No	2	$6,541.17
2011-08-31	Hurricane	CINNAMINSON SEWERAGE PLANT	No	1	$27,567.55
2011-08-31	Hurricane	CINNAMINSON (TOWNSHIP OF)	No	3	$29,908.05
2011-08-31	Hurricane	CONSOLIDATED FIRE ASSOCIATION	No	2	$843.42
2011-08-31	Hurricane	DELANCO (TOWNSHIP OF)	No	3	$13,271.99
2011-08-31	Hurricane	DELRAN FIRE DISTRICT	No	2	$6,355.67
2011-08-31	Hurricane	DELRAN TOWNSHIP BOARD OF ED	Yes	1	$1,411.70
2011-08-31	Hurricane	DELRAN TWP POLICE DEPT	No	1	$2,407.33
2011-08-31	Hurricane	EASTAMPTON (TOWNSHIP OF)	No	1	$1,161.57
