Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-05-16	Flood	BARBER (TOWNSHIP OF)	No	1	$3,172.60
2001-05-16	Flood	BLUE EARTH	No	1	$4,171.91
2001-05-16	Flood	BLUE EARTH AREA SCHOOL DIST 2860	Yes	2	$2,490.45
2001-05-16	Flood	BLUE EARTH CITY (TOWNSHIP OF)	No	1	$7,497.22
2001-05-16	Flood	BRUSH CREEK (TOWNSHIP OF)	No	1	$6,987.69
2001-05-16	Flood	CLARK (TOWNSHIP OF)	No	1	$9,095.59
2001-05-16	Flood	DELAVAN (TOWNSHIP OF)	No	1	$4,707.87
2001-05-16	Flood	DUNBAR (TOWNSHIP OF)	No	1	$8,658.17
2001-05-16	Flood	EASTON	No	1	$0.00
2001-05-16	Flood	ELMORE (TOWNSHIP OF)	No	1	$4,937.00
2001-05-16	Flood	EMERALD (TOWNSHIP OF)	No	2	$8,141.59
2001-05-16	Flood	FARIBAULT (COUNTY)	No	2	$14,395.15
2001-05-16	Flood	FARIBAULT (COUNTY), HIGHWAY DEPARTMENT / PUBLIC WORKS	No	3	$28,514.92
2001-05-16	Flood	FOSTER (TOWNSHIP OF)	No	1	$5,180.80
2001-05-16	Flood	JO DAVIESS (TOWNSHIP OF)	No	1	$8,730.09
2001-05-16	Flood	KIESTER	No	2	$5,293.67
2001-05-16	Flood	KIESTER (TOWNSHIP OF)	No	1	$7,611.67
2001-05-16	Flood	LURA (TOWNSHIP OF)	No	2	$37,897.65
2001-05-16	Flood	MINNESOTA LAKE (TOWNSHIP OF)	No	1	$20,300.29
2001-05-16	Flood	PILOT GROVE (TOWNSHIP OF)	No	1	$6,686.66
2001-05-16	Flood	PRESCOTT (TOWNSHIP OF)	No	1	$10,135.83
2001-05-16	Flood	ROME (TOWNSHIP OF)	No	2	$6,049.86
2001-05-16	Flood	SEELY (TOWNSHIP OF)	No	1	$4,600.86
2001-05-16	Flood	VERONA (TOWNSHIP OF)	No	1	$6,050.54
2001-05-16	Flood	WALNUT LAKE (TOWNSHIP OF)	No	1	$10,375.70
2001-05-16	Flood	WELLS	No	1	$0.00
2001-05-16	Flood	WINNEBAGO CITY (TOWNSHIP OF)	No	1	$2,139.27
