Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-04-28	Severe Storm(s)	GURLEY	No	4	$42,166.57
2011-04-28	Severe Storm(s)	HARVEST-MONROVIA WATER	No	6	$122,110.94
2011-04-28	Severe Storm(s)	HEALTH CARE AUTHORITY OF THE CITY OF HUNTSVILLE	No	2	$556,081.80
2011-04-28	Severe Storm(s)	HEALTHGROUP OF ALABAMA	No	2	$28,519.37
2011-04-28	Severe Storm(s)	HUNTSVILLE	No	17	$2,048,111.60
2011-04-28	Severe Storm(s)	HUNTSVILLE BOARD OF EDUCATION	Yes	7	$292,513.07
2011-04-28	Severe Storm(s)	HUNTSVILLE EMERGENCY MED SVC	No	1	$13,842.44
2011-04-28	Severe Storm(s)	HUNTSVILLE MADISON COUNTY AIRPORT AUTHORITY	No	1	$121,179.45
2011-04-28	Severe Storm(s)	HUNTSVILLE UTILITIES	No	4	$3,441,046.65
2011-04-28	Severe Storm(s)	MADISON	No	6	$302,491.15
2011-04-28	Severe Storm(s)	MADISON CITY SCHOOLS	Yes	4	$33,991.60
2011-04-28	Severe Storm(s)	MADISON COUNTY	No	29	$1,443,427.99
2011-04-28	Severe Storm(s)	MADISON COUNTY 911	No	1	$15,150.11
2011-04-28	Severe Storm(s)	MADISON COUNTY BOARD OF EDUCATION	Yes	22	$87,538.89
2011-04-28	Severe Storm(s)	MADISON UTILITIES	No	6	$211,549.24
2011-04-28	Severe Storm(s)	OAKWOOD COLLEGE	Yes	6	$73,742.71
