Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-02-23	Severe Storm(s)	APOLACON (TOWNSHIP)	No	11	$47,487.18
2007-02-23	Severe Storm(s)	AUBURN (TOWNSHIP)	No	8	$39,793.34
2007-02-23	Severe Storm(s)	CHOCONUT (TOWNSHIP)	No	7	$80,767.74
2007-02-23	Severe Storm(s)	CLIFFORD (TOWNSHIP)	No	9	$291,624.68
2007-02-23	Severe Storm(s)	CLIFFORD TOWNSHIP VOLUNTEER FIRE COMPANY	No	1	$5,008.50
2007-02-23	Severe Storm(s)	FOREST LAKE (TOWNSHIP)	No	17	$300,736.57
2007-02-23	Severe Storm(s)	HARFORD (TOWNSHIP)	No	2	$4,980.11
2007-02-23	Severe Storm(s)	JESSUP (TOWNSHIP)	No	12	$127,050.66
2007-02-23	Severe Storm(s)	LENOX (TOWNSHIP)	No	3	$55,034.01
2007-02-23	Severe Storm(s)	LITTLE MEADOWS (BOROUGH)	No	8	$47,573.33
2007-02-23	Severe Storm(s)	LITTLE MEADOWS VOLUNTEER FIRE COMPANY	No	2	$1,960.17
2007-02-23	Severe Storm(s)	MIDDLETOWN (TOWNSHIP)	No	21	$242,396.94
2007-02-23	Severe Storm(s)	OAKLAND (TOWNSHIP)	No	1	$2,483.54
2007-02-23	Severe Storm(s)	SILVER LAKE (TOWNSHIP)	No	7	$60,895.56
2007-02-23	Severe Storm(s)	SPRINGVILLE (TOWNSHIP)	No	1	$6,354.46
2007-02-23	Severe Storm(s)	SUSQUEHANNA (COUNTY)	No	12	$168,736.19
