Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-03-12	Snow	ALBANY, TOWN OF	No	1	$4,223.71
2007-03-12	Snow	BALL MEMORIAL HOSPITAL, INC.	No	1	$23,302.01
2007-03-12	Snow	DELAWARE COUNTY AIRPORT AUTHORITY	No	1	$10,616.57
2007-03-12	Snow	DELAWARE COUNTY HIGHWAY DEPARTMENT	No	1	$84,332.65
2007-03-12	Snow	EATON, TOWN OF	No	1	$3,981.78
2007-03-12	Snow	GASTON, TOWN OF	No	1	$3,937.42
2007-03-12	Snow	MUNCIE, CITY OF	No	1	$66,004.24
2007-03-12	Snow	MUNCIE COMMUNITY SCHOOLS	Yes	1	$14,442.81
2007-03-12	Snow	MUNCIE SANITARY DISTRICT	No	2	$33,469.62
2007-03-12	Snow	WES-DEL COMMUNITY SCHOOLS	Yes	1	$2,648.48
2007-03-12	Snow	YORKTOWN, TOWN OF	No	1	$12,959.53
