Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-01-21	Severe Storm(s)	CANNELTON, CITY OF	No	3	$9,231.26
2005-01-21	Severe Storm(s)	PERRY COUNTY HIGHWAY DEPARTMENT	No	1	$120,391.38
2005-01-21	Severe Storm(s)	PERRY COUNTY PORT AUTHORITY	No	1	$4,843.61
2005-01-21	Severe Storm(s)	TELL CITY, CITY OF	No	5	$111,162.17
2005-01-11	Snow	CANNELTON, CITY OF	No	1	$2,487.88
2005-01-11	Snow	PERRY COUNTY EMERGENCY MANAGEMENT	No	1	$2,938.78
2005-01-11	Snow	PERRY COUNTY HIGHWAY DEPARTMENT	No	1	$12,708.66
2005-01-11	Snow	PERRY COUNTY MEMORIAL HOSPITAL	No	1	$3,852.67
2005-01-11	Snow	PERRY COUNTY PORT AUTHORITY	No	1	$1,372.53
2005-01-11	Snow	TELL CITY, CITY OF	No	1	$23,533.95
