Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-02-15	Severe Storm(s)	CHESTER, TOWNSHIP OF	No	2	$7,146.11
2005-02-15	Severe Storm(s)	CHESTERVILLE, VILLAGE OF	No	1	$2,316.42
2005-02-15	Severe Storm(s)	CONGRESS , TOWNSHIP OF	No	3	$14,294.37
2005-02-15	Severe Storm(s)	CONSOLIDATED ELECTRIC COOPERATIVE, INC	No	12	$2,947,930.02
2005-02-15	Severe Storm(s)	EDISON, VILLAGE OF	No	2	$3,013.05
2005-02-15	Severe Storm(s)	HIGHLAND COMMUNITY PARK	No	1	$2,437.93
2005-02-15	Severe Storm(s)	MORROW COUNTY ENGINEER	No	1	$6,730.57
2005-02-15	Severe Storm(s)	PERRY, TOWNSHIP OF	No	3	$26,987.73
2005-02-15	Severe Storm(s)	TROY ,TOWNSHIP OF	No	2	$20,116.18
2005-01-11	Snow	CARDINGTON, TOWNSHIP OF	No	1	$1,778.07
2005-01-11	Snow	CHESTER, TOWNSHIP OF	No	1	$2,038.59
2005-01-11	Snow	CONGRESS, TOWNSHIP OF	No	1	$1,708.56
2005-01-11	Snow	EDISON, VILLAGE OF	No	1	$847.12
2005-01-11	Snow	MORROW COUNTY ENGINEER	No	1	$24,787.10
2005-01-11	Snow	MOUNT GILEAD, VILLAGE OF	No	1	$8,549.62
2005-01-11	Snow	PERRY, TOWNSHIP OF	No	1	$3,737.95
2005-01-11	Snow	TROY, TOWNSHIP OF	No	1	$1,579.59
