Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2001-05-16	Flood	ALFSBORG (TOWNSHIP OF)	No	1	$3,127.34
2001-05-16	Flood	GRAFTON (TOWNSHIP OF)	No	1	$1,117.06
2001-05-16	Flood	HENDERSON	No	2	$0.00
2001-05-16	Flood	HENDERSON (TOWNSHIP OF)	No	3	$18,320.53
2001-05-16	Flood	JESSENLAND (TOWNSHIP OF)	No	2	$8,238.79
2001-05-16	Flood	NEW AUBURN (TOWNSHIP OF)	No	1	$1,272.30
2001-05-16	Flood	SIBLEY (COUNTY), DITCH DEPARTMENT	No	8	$34,066.74
2001-05-16	Flood	SIBLEY (COUNTY), HIGHWAY DEPARTMENT	No	5	$31,178.05
2001-05-16	Flood	SIBLEY (COUNTY), PARENT	No	2	$0.00
2001-05-16	Flood	SIBLEY (TOWNSHIP OF)	No	1	$4,706.72
