Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2002-02-01	Severe Ice Storm	CASHION, TOWN OF	No	1	$6,715.68
2002-02-01	Severe Ice Storm	DOVER PUBLIC SCHOOL	Yes	1	$2,727.97
2002-02-01	Severe Ice Storm	DOVER, TOWN OF	No	2	$65,572.61
2002-02-01	Severe Ice Storm	HENNESSEY PUBLIC SCHOOL	Yes	2	$3,759.76
2002-02-01	Severe Ice Storm	HENNESSEY, TOWN OF	No	2	$183,899.47
2002-02-01	Severe Ice Storm	KINGFISHER, CITY OF	No	16	$538,750.63
2002-02-01	Severe Ice Storm	KINGFISHER COUNTY	No	6	$118,163.20
2002-02-01	Severe Ice Storm	KINGFISHER PUBLIC SCHOOLS	Yes	3	$5,286.13
2002-02-01	Severe Ice Storm	KINGFISHER RURAL WATER DISTRICT  3	No	1	$2,483.39
2002-02-01	Severe Ice Storm	LOMEGA SCHOOL DISTRICT	Yes	3	$13,006.85
2002-02-01	Severe Ice Storm	LOYAL, CITY OF	No	4	$37,052.50
2002-02-01	Severe Ice Storm	LOYAL FIRE DEPT	No	1	$0.00
2002-02-01	Severe Ice Storm	OKARCHE RURAL WATER DISTRICT	No	1	$4,741.81
