Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-06-15	Severe Storm(s)	ENOSBURG (TOWN OF)	No	4	$15,436.19
2011-06-15	Severe Storm(s)	GEORGIA (TOWN OF)	No	5	$35,896.54
2011-06-15	Severe Storm(s)	HIGHGATE (TOWN OF)	No	4	$23,620.98
2011-06-15	Severe Storm(s)	ST. ALBANS (TOWN OF)	No	6	$137,358.10
2011-06-15	Severe Storm(s)	SWANTON (TOWN OF)	No	7	$44,231.29
2011-06-15	Severe Storm(s)	SWANTON VILLAGE	No	1	$34,319.21
2011-09-01	Hurricane	ENOSBURG (TOWN OF)	No	2	$3,141.37
2011-09-01	Hurricane	MONTGOMERY (TOWN OF)	No	9	$68,840.43
2011-09-01	Hurricane	RICHFORD (TOWN OF)	No	13	$229,330.92
2011-11-08	Severe Storm(s)	FAIRFIELD (TOWN OF)	No	15	$405,530.82
2011-11-08	Severe Storm(s)	FLETCHER (TOWN OF)	No	8	$238,312.29
