Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2004-08-13	Hurricane	INDIAN RIVER (COUNTY)	No	1	$8,802.53
2004-09-04	Hurricane	ASSOCIATION FOR RETARDED CITIZENS OF INDIAN RIVER COUNTY, INC.	No	2	$10,955.52
2004-09-04	Hurricane	DELTA FARMS WATER CONTROL DISTRICT	No	2	$6,203.29
2004-09-04	Hurricane	FELLSMERE, CITY OF	No	7	$257,597.75
2004-09-04	Hurricane	FELLSMERE WATER CONTROL DISTRICT	No	2	$16,951.15
2004-09-04	Hurricane	FIRST CHURCH OF GOD OF VERO BEACH, MASTER'S ACADEMY SCHOOL          ELIGIBLE/SBA	No	1	$467.33
2004-09-04	Hurricane	INDIAN RIVER (COUNTY)	No	125	$19,387,148.87
2004-09-04	Hurricane	INDIAN RIVER COUNTY COUNCIL ON AGING, INC	No	2	$3,527.20
2004-09-04	Hurricane	INDIAN RIVER COUNTY HISTORICAL SOCIETY, INC.	No	1	$56,571.14
2004-09-04	Hurricane	INDIAN RIVER FARMS WATER CONTROL DISTRICT	No	3	$78,210.47
2004-09-04	Hurricane	INDIAN RIVER MEMORIAL HOSPITAL	No	18	$194,158.90
2004-09-04	Hurricane	INDIAN RIVER MOSQUITO CONTROL DISTRICT	No	13	$370,040.33
2004-09-04	Hurricane	INDIAN RIVER PUBLIC SCHOOLS	Yes	55	$1,120,701.48
2004-09-04	Hurricane	INDIAN RIVER SHORES, TOWN OF	No	4	$150,658.25
2004-09-04	Hurricane	LAURA (RIDING) JACKSON FOUNDATION, INC.	No	1	$100,114.14
2004-09-04	Hurricane	MCKEE BOTANICAL GARDEN, INC.	No	2	$11,864.95
2004-09-04	Hurricane	SAINT EDWARD'S SCHOOL	Yes	46	$2,956,351.79
2004-09-04	Hurricane	SEBASTIAN, CITY OF	No	20	$1,258,390.63
2004-09-04	Hurricane	SUNCOAST PRIMARY SCHOOL	Yes	5	$6,732.89
2004-09-04	Hurricane	TREASURE COAST HOMELESS SERVICE	No	1	$24,637.38
2004-09-04	Hurricane	VERO BEACH, CITY OF	No	120	$6,384,092.35
2004-09-04	Hurricane	VNA & HOSPICE FOUNDATION, INC.	No	1	$45,492.93
2004-09-26	Hurricane	ASSOCIATION FOR RETARDED CITIZENS OF INDIAN RIVER COUNTY, INC.	No	10	$18,457.44
2004-09-26	Hurricane	DELTA FARMS WATER CONTROL DISTRICT	No	2	$43,773.66
2004-09-26	Hurricane	FELLSMERE, CITY OF	No	2	$283,875.89
2004-09-26	Hurricane	FELLSMERE WATER CONTROL DISTRICT	No	2	$26,652.24
2004-09-26	Hurricane	INDIAN RIVER (COUNTY)	No	98	$15,136,934.89
2004-09-26	Hurricane	INDIAN RIVER COUNTY COUNCIL ON AGING, INC	No	2	$14,193.12
2004-09-26	Hurricane	INDIAN RIVER FARMS WATER CONTROL DISTRICT	No	3	$491,276.47
2004-09-26	Hurricane	INDIAN RIVER MEMORIAL HOSPITAL	No	27	$429,794.11
2004-09-26	Hurricane	INDIAN RIVER MOSQUITO CONTROL DISTRICT	No	2	$749,160.33
2004-09-26	Hurricane	INDIAN RIVER PUBLIC SCHOOLS	Yes	153	$3,277,871.88
2004-09-26	Hurricane	INDIAN RIVER SHORES, TOWN OF	No	11	$221,273.59
2004-09-26	Hurricane	MCKEE BOTANICAL GARDEN, INC.	No	2	$8,317.92
2004-09-26	Hurricane	ORCHID, TOWN OF	No	1	$8,212.77
2004-09-26	Hurricane	SAINT EDWARD'S SCHOOL	Yes	12	$342,345.70
2004-09-26	Hurricane	SEBASTIAN, CITY OF	No	13	$1,976,890.12
2004-09-26	Hurricane	VERO BEACH, CITY OF	No	83	$8,254,487.20
2004-09-26	Hurricane	VNA & HOSPICE FOUNDATION, INC.	No	2	$9,490.44
