Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2003-05-12	Severe Ice Storm	ALTON FIRE DISTRICT	No	1	$7,058.53
2003-05-12	Severe Ice Storm	ARCADIA (TOWN OF)	No	3	$64,665.91
2003-05-12	Severe Ice Storm	BUTLER (TOWN OF)	No	2	$22,457.82
2003-05-12	Severe Ice Storm	CLYDE	No	4	$50,311.61
2003-05-12	Severe Ice Storm	CLYDE-SAVANNAH CENTRAL SCHOOL	Yes	1	$1,195.09
2003-05-12	Severe Ice Storm	EAST PALMYRA FIRE DEPT	No	1	$5,770.13
2003-05-12	Severe Ice Storm	EAST WILLIAMSON FIRE DEPT	No	2	$3,654.38
2003-05-12	Severe Ice Storm	FAIRVILLE VOLUNTEER FIRE DEPT	No	1	$1,924.76
2003-05-12	Severe Ice Storm	GALEN - CLYDE JOINT FIRE DISTRICT	No	1	$7,556.28
2003-05-12	Severe Ice Storm	GALEN (TOWN OF)	No	3	$23,811.51
2003-05-12	Severe Ice Storm	GANANDA CENTRAL SCHOOL DIST	Yes	1	$783.90
2003-05-12	Severe Ice Storm	HURON (TOWN OF)	No	2	$39,600.98
2003-05-12	Severe Ice Storm	LINCOLN VOLUNTEER FIRE DEPT	No	1	$6,717.14
2003-05-12	Severe Ice Storm	LYONS	No	7	$53,902.03
2003-05-12	Severe Ice Storm	LYONS CENTRAL SCHOOL DISTRICT	Yes	3	$7,195.87
2003-05-12	Severe Ice Storm	LYONS (TOWN OF)	No	4	$68,220.72
2003-05-12	Severe Ice Storm	MACEDON	No	2	$20,013.71
2003-05-12	Severe Ice Storm	MACEDON CENTER FIRE DEPT	No	1	$6,204.56
2003-05-12	Severe Ice Storm	MACEDON (TOWN OF)	No	3	$138,653.71
2003-05-12	Severe Ice Storm	MARBLETOWN FIRE DEPT	No	1	$4,612.08
2003-05-12	Severe Ice Storm	MARION CSD	No	2	$3,014.52
2003-05-12	Severe Ice Storm	MARION FIRE DEPT	No	1	$21,944.52
2003-05-12	Severe Ice Storm	MARION (TOWN OF)	No	5	$75,928.50
2003-05-12	Severe Ice Storm	NEWARK	No	6	$198,040.86
2003-05-12	Severe Ice Storm	NEWARK CENTRAL SCHOOL DISTRICT	Yes	2	$9,367.52
2003-05-12	Severe Ice Storm	NEWARK HOUSING AUTHORITY	No	3	$11,491.87
2003-05-12	Severe Ice Storm	NORTH ROSE WOLCOTT CENTRAL SCHOOL	Yes	1	$8,007.78
2003-05-12	Severe Ice Storm	ONTARIO FIRE DISTRICT	No	1	$4,994.84
2003-05-12	Severe Ice Storm	ONTARIO (TOWN OF)	No	5	$71,438.89
2003-05-12	Severe Ice Storm	ONTARIO VOLUNTEER EMERGENCY SQUAD	No	1	$1,770.77
2003-05-12	Severe Ice Storm	PALMYRA	No	5	$85,106.01
2003-05-12	Severe Ice Storm	PALMYRA MACEDON CENTRAL SCHOOL DISTRICT	Yes	1	$5,691.70
2003-05-12	Severe Ice Storm	PALMYRA (TOWN OF)	No	4	$54,296.01
2003-05-12	Severe Ice Storm	PULTNEYVILLE FIRE HALL	No	1	$12,741.59
2003-05-12	Severe Ice Storm	RED CREEK	No	4	$14,606.88
2003-05-12	Severe Ice Storm	RED CREEK CENTRAL SCHOOL DISTRICT	Yes	1	$4,380.97
2003-05-12	Severe Ice Storm	ROSE (TOWN OF)	No	5	$57,243.78
2003-05-12	Severe Ice Storm	SAVANNAH FIRE DISTRICT	No	1	$786.81
2003-05-12	Severe Ice Storm	SAVANNAH (TOWN OF)	No	2	$18,102.63
2003-05-12	Severe Ice Storm	SODUS	No	6	$38,081.34
2003-05-12	Severe Ice Storm	SODUS CENTER FIRE DEPT	No	1	$9,180.19
2003-05-12	Severe Ice Storm	SODUS CENTRAL SCHOOL DISTRICT	Yes	1	$7,134.13
2003-05-12	Severe Ice Storm	SODUS POINT	No	4	$67,760.60
2003-05-12	Severe Ice Storm	SODUS POINT FIRE DEPT	No	1	$27,767.63
2003-05-12	Severe Ice Storm	SODUS (TOWN OF)	No	3	$59,810.38
2003-05-12	Severe Ice Storm	SOUTH BUTLER FIRE DISTRICT	No	1	$2,887.87
2003-05-12	Severe Ice Storm	WALLINGTON FIRE DEPT	No	1	$7,888.34
2003-05-12	Severe Ice Storm	WALWORTH FIRE DISTRICT	No	1	$4,944.61
2003-05-12	Severe Ice Storm	WALWORTH (TOWN OF)	No	7	$168,753.91
2003-05-12	Severe Ice Storm	WAYNE CENTRAL SCHOOL DISTRICT	Yes	1	$1,546.87
2003-05-12	Severe Ice Storm	WAYNE (COUNTY)	No	18	$735,164.76
2003-05-12	Severe Ice Storm	WAYNE COUNTY WATER AND SEWER AUTHORITY	No	1	$13,507.00
2003-05-12	Severe Ice Storm	WAYNE CTY SOIL & WATER CONSERVATION DISTRICT	No	1	$0.00
2003-05-12	Severe Ice Storm	WAYNE -FINGER LAKES BOCES	No	1	$5,456.56
2003-05-12	Severe Ice Storm	WEST WALWORTH FIRE DEPT	No	1	$8,268.01
2003-05-12	Severe Ice Storm	WILLIAMSON FIRE DISTRICT	No	1	$16,532.89
2003-05-12	Severe Ice Storm	WILLIAMSON (TOWN OF)	No	8	$95,708.02
2003-05-12	Severe Ice Storm	WOLCOTT	No	6	$54,567.53
2003-05-12	Severe Ice Storm	WOLCOTT (TOWN OF)	No	2	$47,491.40
2003-05-12	Severe Ice Storm	WOLCOTT VOLUNTEER AMBULANCE CORP	No	1	$866.67
2003-08-23	Other	WAYNE (COUNTY)	No	10	$2,146.57
