Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-05-16	Severe Storm(s)	ADAMS (TOWN OF)	No	3	$1,837.42
2007-05-16	Severe Storm(s)	BECKET (TOWN OF)	No	3	$74,250.98
2007-05-16	Severe Storm(s)	BECKET WOODS ROAD & MAINTENANCE DISTRICT	No	2	$12,574.91
2007-05-16	Severe Storm(s)	CLARKSBURG (TOWN OF)	No	3	$3,990.84
2007-05-16	Severe Storm(s)	DALTON FIRE DISTRICT	No	1	$0.00
2007-05-16	Severe Storm(s)	EGREMONT (TOWN OF)	No	1	$18,370.72
2007-05-16	Severe Storm(s)	FLORIDA (TOWN OF)	No	4	$51,484.24
2007-05-16	Severe Storm(s)	HANCOCK (TOWN OF)	No	1	$13,746.36
2007-05-16	Severe Storm(s)	MONTEREY (TOWN OF)	No	4	$45,342.52
2007-05-16	Severe Storm(s)	MOUNT WASHINGTON (TOWN OF)	No	4	$6,772.19
2007-05-16	Severe Storm(s)	NEW MARLBOROUGH (TOWN OF)	No	3	$38,001.03
2007-05-16	Severe Storm(s)	NORTH ADAMS	No	1	$3,098.24
2007-05-16	Severe Storm(s)	OTIS (TOWN OF)	No	12	$80,856.74
2007-05-16	Severe Storm(s)	SANDISFIELD (TOWN OF)	No	8	$154,699.07
2007-05-16	Severe Storm(s)	SAVOY (TOWN OF)	No	4	$20,343.30
2007-05-16	Severe Storm(s)	SHEFFIELD (TOWN OF)	No	1	$11,936.91
2007-05-16	Severe Storm(s)	SHERWOOD FOREST ROAD DISTRICT	No	26	$80,040.11
2007-05-16	Severe Storm(s)	SHERWOOD GREENS RD IMPROVEMENT/MAINT. DIST	No	4	$22,369.04
2007-05-16	Severe Storm(s)	TYRINGHAM (TOWN OF)	No	2	$7,109.63
2007-05-16	Severe Storm(s)	WILLIAMSTOWN (TOWN OF)	No	2	$30,068.80
