Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2012-08-20	Severe Storm(s)	COALTON	No	2	$10,573.96
2012-08-20	Severe Storm(s)	FRANKLIN TOWNSHIP TRUSTEES	No	1	$10,693.88
2012-08-20	Severe Storm(s)	JACKSON	No	4	$167,694.98
2012-08-20	Severe Storm(s)	JACKSON (COUNTY)	No	1	$1,155.72
2012-08-20	Severe Storm(s)	JEFFERSON (TOWNSHIP OF)	No	1	$3,548.70
2012-08-20	Severe Storm(s)	LIBERTY TOWNSHIP TRUSTEES	No	1	$5,664.38
2012-08-20	Severe Storm(s)	LICK (TOWNSHIP OF)	No	1	$3,320.61
2012-08-20	Severe Storm(s)	MADISON (TOWNSHIP OF)	No	1	$925.35
2012-08-20	Severe Storm(s)	MILTON (TOWNSHIP OF)	No	2	$1,506.70
2012-08-20	Severe Storm(s)	SCIOTO (TOWNSHIP OF)	No	1	$5,043.65
2012-08-20	Severe Storm(s)	WELLSTON	No	3	$25,203.31
