Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2011-09-03	Hurricane	BENSALEM RESCUE SQUAD, INC.	No	1	$11,811.90
2011-09-03	Hurricane	BENSALEM (TOWNSHIP OF)	No	6	$231,540.17
2011-09-03	Hurricane	BRIDGETON (TOWNSHIP OF)	No	5	$5,831.93
2011-09-03	Hurricane	BRISTOL	No	4	$31,146.18
2011-09-03	Hurricane	BRISTOL RIVERSIDE THEATRE	No	1	$7,687.01
2011-09-03	Hurricane	BRISTOL (TOWNSHIP OF)	No	8	$87,461.64
2011-09-03	Hurricane	BUCKINGHAM (TOWNSHIP OF)	No	2	$0.00
2011-09-03	Hurricane	BUCKS (COUNTY)	No	3	$85,604.73
2011-09-03	Hurricane	BUCKS COUNTY TECHNICAL SCHOOL	Yes	2	$4,206.71
2011-09-03	Hurricane	BUCKS COUNTY WATER & SEWER AUTHORITY	No	2	$86,096.69
2011-09-03	Hurricane	CENTENNIAL SCHOOL DISTRICT	Yes	1	$5,208.29
2011-09-03	Hurricane	DOYLESTOWN (TOWNSHIP OF)	No	2	$12,185.54
2011-09-03	Hurricane	DURHAM (TOWNSHIP OF)	No	4	$20,827.48
2011-09-03	Hurricane	LOWER MAKEFIELD (TOWNSHIP OF)	No	5	$42,244.43
2011-09-03	Hurricane	LOWER SOUTHAMPTON FIRE DEPT	No	1	$2,290.43
2011-09-03	Hurricane	LOWER SOUTHAMPTON TOWNSHIP	No	7	$52,909.67
2011-09-03	Hurricane	MIDDLETOWN (TOWNSHIP OF)	No	3	$25,253.84
2011-09-03	Hurricane	MORRISVILLE	No	1	$7,021.31
2011-09-03	Hurricane	NEW BRITAIN (TOWNSHIP OF)	No	7	$12,444.70
2011-09-03	Hurricane	NEW HOPE	No	7	$59,129.22
2011-09-03	Hurricane	NEW HOPE EAGLE FIRE COMPANY	No	1	$13,385.12
2011-09-03	Hurricane	NOCKAMIXON (TOWNSHIP OF)	No	8	$22,145.95
2011-09-03	Hurricane	NORTHAMPTON (TOWNSHIP OF)	No	5	$36,044.58
2011-09-03	Hurricane	PENNDEL	No	2	$1,483.34
2011-09-03	Hurricane	PENNSBURY SCHOOL DISTRICT	Yes	1	$2,304.23
2011-09-03	Hurricane	PERKASIE	No	2	$7,649.20
2011-09-03	Hurricane	PLUMSTEAD (TOWNSHIP OF)	No	6	$29,912.61
2011-09-03	Hurricane	SELLERSVILLE	No	3	$15,480.12
2011-09-03	Hurricane	SOLEBURY (TOWNSHIP OF)	No	3	$17,296.03
2011-09-03	Hurricane	TINICUM (TOWNSHIP OF)	No	15	$78,061.01
2011-09-03	Hurricane	TRI- HAMPTON RESCUE SQUAD	No	1	$1,993.78
2011-09-03	Hurricane	UPPER BLACK EDDY FIRE COMPANY	No	1	$3,623.71
2011-09-03	Hurricane	UPPER MAKEFIELD FIRE COMPANY	No	1	$1,965.41
2011-09-03	Hurricane	UPPER MAKEFIELD (TOWNSHIP OF)	No	2	$11,204.36
2011-09-03	Hurricane	UPPER SOUTHAMPTON (TOWNSHIP OF)	No	2	$4,533.90
2011-09-03	Hurricane	WARMINSTER TOWNSHIP MUNICIPAL AUTHORITY	No	3	$124,344.30
2011-09-03	Hurricane	WARMINSTER (TOWNSHIP OF)	No	11	$64,737.73
2011-09-03	Hurricane	WARRINGTON (TOWNSHIP OF)	No	8	$43,407.91
2011-09-03	Hurricane	WARWICK (TOWNSHIP OF)	No	4	$14,084.58
2011-09-03	Hurricane	YARDLEY	No	2	$4,474.14
2011-09-03	Hurricane	YARDLEY BOROUGH SEWER AUTHORITY	No	1	$2,033.76
2011-09-12	Flood	BRISTOL	No	2	$2,298.92
2011-09-12	Flood	BUCKS (COUNTY)	No	23	$524,605.95
2011-09-12	Flood	BUCKS COUNTY WATER & SEWER AUTHORITY	No	2	$81,587.97
2011-09-12	Flood	DOYLESTOWN (TOWNSHIP OF)	No	8	$39,393.84
2011-09-12	Flood	HILLTOWN (TOWNSHIP OF)	No	4	$33,358.93
2011-09-12	Flood	LOWER MAKEFIELD (TOWNSHIP OF)	No	3	$9,460.94
2011-09-12	Flood	MIDDLETOWN (TOWNSHIP OF)	No	3	$22,607.68
2011-09-12	Flood	NEW HOPE	No	2	$6,540.81
2011-09-12	Flood	NEW HOPE EAGLE FIRE COMPANY	No	1	$2,087.32
2011-09-12	Flood	NOCKAMIXON (TOWNSHIP OF)	No	1	$1,015.39
2011-09-12	Flood	PENNDEL	No	4	$10,231.09
2011-09-12	Flood	PENNSBURY SCHOOL DISTRICT	Yes	1	$1,181.48
2011-09-12	Flood	PLUMSTEAD (TOWNSHIP OF)	No	1	$7,677.63
2011-09-12	Flood	SOLEBURY (TOWNSHIP OF)	No	15	$575,193.67
2011-09-12	Flood	TINICUM (TOWNSHIP OF)	No	3	$9,958.26
2011-09-12	Flood	UPPER MAKEFIELD FIRE COMPANY	No	1	$765.00
2011-09-12	Flood	UPPER MAKEFIELD (TOWNSHIP OF)	No	3	$5,682.47
2011-09-12	Flood	UPPER SOUTHAMPTON MUNICIPAL AUTHORITY	No	1	$9,152.10
2011-09-12	Flood	UPPER SOUTHAMPTON (TOWNSHIP OF)	No	2	$81,830.29
2011-09-12	Flood	WARMINSTER TOWNSHIP MUNICIPAL AUTHORITY	No	2	$18,181.65
2011-09-12	Flood	WARWICK (TOWNSHIP OF)	No	2	$28,711.72
2011-09-12	Flood	YARDLEY	No	4	$14,383.76
2011-09-12	Flood	YARDLEY BOROUGH SEWER AUTHORITY	No	1	$1,045.64
