Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2005-04-14	Severe Storm(s)	BRAINTRIM (TOWNSHIP OF)	No	1	$9,982.90
2005-04-14	Severe Storm(s)	CLINTON (TOWNSHIP OF)	No	1	$3,756.02
2005-04-14	Severe Storm(s)	EATON (TOWNSHIP OF)	No	3	$140,557.10
2005-04-14	Severe Storm(s)	EXETER (TOWNSHIP OF)	No	2	$11,315.87
2005-04-14	Severe Storm(s)	FACTORYVILLE (BOROUGH OF)	No	1	$2,504.70
2005-04-14	Severe Storm(s)	FALLS (TOWNSHIP OF)	No	3	$127,383.86
2005-04-14	Severe Storm(s)	FORKSTON (TOWNSHIP OF)	No	3	$17,277.29
2005-04-14	Severe Storm(s)	LACKAWANNA TRAIL SCHOOL DISTRICT	Yes	2	$2,647.72
2005-04-14	Severe Storm(s)	MESHOPPEN (BOROUGH OF)	No	2	$40,163.90
2005-04-14	Severe Storm(s)	MONROE (TOWNSHIP OF)	No	1	$6,693.81
2005-04-14	Severe Storm(s)	NICHOLSON (TOWNSHIP OF)	No	5	$22,271.49
2005-04-14	Severe Storm(s)	NORTH BRANCH (TOWNSHIP OF)	No	1	$1,514.24
2005-04-14	Severe Storm(s)	NORTHMORELAND (TOWNSHIP OF)	No	1	$5,257.74
2005-04-14	Severe Storm(s)	OVERFIELD (TOWNSHIP OF)	No	3	$26,019.11
2005-04-14	Severe Storm(s)	TUNKHANNOCK (BOROUGH OF)	No	1	$3,394.29
2005-04-14	Severe Storm(s)	TUNKHANNOCK (TOWNSHIP OF)	No	2	$15,239.98
2005-04-14	Severe Storm(s)	WYOMING COUNTY	No	4	$2,076.89
