Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2007-02-09	Severe Ice Storm	ARROWSMITH TOWNSHIP ROAD DISTRICT	No	2	$4,147.53
2007-02-09	Severe Ice Storm	ARROWSMITH, VILLAGE OF	No	1	$1,058.26
2007-02-09	Severe Ice Storm	BELLFLOWER, VILLAGE OF	No	1	$3,820.55
2007-02-09	Severe Ice Storm	CHENOA, CITY OF	No	2	$17,074.35
2007-02-09	Severe Ice Storm	CITY OF BLOOMINGTON, PUBLIC SERVICE DEPT.	No	2	$175,712.87
2007-02-09	Severe Ice Storm	COLFAX, VILLAGE OF	No	3	$25,521.43
2007-02-09	Severe Ice Storm	DANVERS TOWNSHIP ROAD DISTRICT	No	1	$3,999.47
2007-02-09	Severe Ice Storm	DANVERS, VILLAGE OF	No	1	$2,360.71
2007-02-09	Severe Ice Storm	DAWSON (TOWNSHIP OF)	No	1	$1,279.40
2007-02-09	Severe Ice Storm	DOWNS TOWNSHIP ROAD DISTRICT	No	1	$1,552.12
2007-02-09	Severe Ice Storm	DOWNS, VILLAGE OF	No	2	$5,707.44
2007-02-09	Severe Ice Storm	EMPIRE TOWNSHIP ROAD DISTRICT	No	2	$6,648.41
2007-02-09	Severe Ice Storm	GRIDLEY TOWNSHIP ROAD DISTRICT	No	1	$4,839.45
2007-02-09	Severe Ice Storm	GRIDLEY, VILLAGE OF	No	1	$5,558.33
2007-02-09	Severe Ice Storm	HEYWORTH, VILLAGE OF	No	2	$10,937.79
2007-02-09	Severe Ice Storm	HUDSON TOWNSHIP ROAD DISTRICT	No	1	$4,881.39
2007-02-09	Severe Ice Storm	LE ROY, CITY OF	No	2	$18,229.91
2007-02-09	Severe Ice Storm	MCLEAN COUNTY EMERGENCY MGMT AGENCY	No	2	$1,745.56
2007-02-09	Severe Ice Storm	MC LEAN COUNTY HIGHWAY DEPT	No	2	$82,129.21
2007-02-09	Severe Ice Storm	MC LEAN COUNTY UNIT DISTRICT 5	No	3	$26,602.76
2007-02-09	Severe Ice Storm	MONEY CREEK ROAD DISTRICT	No	1	$1,379.88
2007-02-09	Severe Ice Storm	MT. HOPE TOWNSHIP ROAD DISTRICT	No	1	$3,604.87
2007-02-09	Severe Ice Storm	NORMAL PUBLIC WORKS DEPARTMENT	No	2	$64,661.32
2007-02-09	Severe Ice Storm	OLD TOWN TOWNSHIP ROAD DISTRICT	No	2	$4,196.24
2007-02-09	Severe Ice Storm	TOWANDA TOWNSHIP ROAD DISTRICT	No	1	$2,098.34
2007-02-09	Severe Ice Storm	WEST TOWNSHIP ROAD DISTRICT	No	1	$4,659.15
