Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2009-04-09	Severe Storm(s)	BOIS DE SIOUX WATERSHED DISTRICT	No	11	$21,567.31
2009-04-09	Severe Storm(s)	BUFFALO-RED RIVER WATERSHED DISTRICT	No	14	$302,928.93
2009-04-09	Severe Storm(s)	COLLEGE OF CONCORDIA	Yes	2	$79,561.50
2009-04-09	Severe Storm(s)	DEPARTMENT OF NATURAL RESOURCES	No	19	$396,891.53
2009-04-09	Severe Storm(s)	DEPT OF PUBLIC SAFETY-OFFICE OF TECH SUPPORT SVCS	No	1	$4,409.08
2009-04-09	Severe Storm(s)	JOE RIVER WATERSHED DIST.	No	4	$16,465.89
2009-04-09	Severe Storm(s)	LUTHERAN SOCIAL SERVICE OF MINESSOTA	No	1	$4,079.39
2009-04-09	Severe Storm(s)	MARSHALL & POLK RURAL WATER SYSTEM	No	3	$16,673.94
2009-04-09	Severe Storm(s)	MIDDLE SNAKE TAMARAC RIVERS WATERSHED DISTRICT	No	9	$68,460.88
2009-04-09	Severe Storm(s)	MINNESOTA DEPARTMENT OF ADMINISTRATION	No	1	$23,438.18
2009-04-09	Severe Storm(s)	MINNESOTA DEPARTMENT OF HEALTH	No	1	$42,465.87
2009-04-09	Severe Storm(s)	MINNESOTA DEPARTMENT OF HUMAN SERVICES	No	1	$2,678.00
2009-04-09	Severe Storm(s)	MINNESOTA DEPT OF AGRICULTURE	No	1	$1,495.04
2009-04-09	Severe Storm(s)	MINNESOTA  DEPT. OF MILITARY AFFAIRS	No	3	$1,418,402.90
2009-04-09	Severe Storm(s)	MINNESOTA DEPT. OF TRANSPORTATION	No	9	$247,512.20
2009-04-09	Severe Storm(s)	MINNESOTA EMERGENCY MEDICAL REGULATORY BOARD	No	1	$14,016.84
2009-04-09	Severe Storm(s)	MINNESOTA HOMELAND SECURITY&EMERGENCY MGT	No	2	$1,019,668.81
2009-04-09	Severe Storm(s)	MINNESOTA POLLUTION CONTROL AGENCY	No	1	$25,992.68
2009-04-09	Severe Storm(s)	MINNESOTA STATE UNIVERSITY 	Yes	2	$6,005.97
2009-04-09	Severe Storm(s)	MINNKOTA POWER COOPERATIVE, INC.	No	3	$52,576.73
2009-04-09	Severe Storm(s)	MN DEPT OF PUBLIC SAFETY, OFFICE OF COMMUNICATIONS	No	1	$5,257.70
2009-04-09	Severe Storm(s)	NORTH FORK CROW RIVER WATERSHED DIST	No	6	$12,262.39
2009-04-09	Severe Storm(s)	P.K.M. ELECTRIC COOP., INC.	No	13	$459,877.04
2009-04-09	Severe Storm(s)	RED LAKE TRIBE OF CHIPPEWA INDIANS	No	13	$111,055.43
2009-04-09	Severe Storm(s)	RED LAKE WATERSHED DISTRICT	No	2	$12,996.16
2009-04-09	Severe Storm(s)	RED RIVER VALLEY COOP POWER ASSOCIATION	No	7	$382,932.86
2009-04-09	Severe Storm(s)	ROSEAU RIVER WATERSHED DIST.	No	7	$34,518.68
2009-04-09	Severe Storm(s)	SANDHILL RIVER WATERSHED DISTRICT	No	1	$18,615.90
2009-04-09	Severe Storm(s)	SAUK RIVER WATERSHED DISTRICT	No	2	$5,077.50
2009-04-09	Severe Storm(s)	STATE COMMUNITY AND TECHNICAL COLLEGE	Yes	5	$78,445.00
2009-04-09	Severe Storm(s)	STATE PATROL DIVISION	No	1	$108,933.08
2009-04-09	Severe Storm(s)	TWO RIVERS WATERSHED DISTRICT	No	7	$58,645.22
2009-04-09	Severe Storm(s)	WARROAD WATERSHED DIST.	No	1	$1,305.00
2009-04-09	Severe Storm(s)	WHITE EARTH INDIAN RESERVATION	No	20	$129,252.40
2009-04-09	Severe Storm(s)	WILD RICE WATERSHED DISTRICT	No	14	$249,256.06
