Date	Incident Type	Applicant Name	Education Applicant	Number of Projects	Federal Share Obligated
2000-07-21	Severe Storm(s)	CAMILLUS (TOWN OF)	No	1	$20,381.40
2000-07-21	Severe Storm(s)	CICERO (TOWN OF)	No	3	$164,522.82
2000-07-21	Severe Storm(s)	CLAY (TOWN OF)	No	1	$17,191.37
2000-07-21	Severe Storm(s)	FAIRMOUNT LIBRARY	No	1	$9,304.23
2000-07-21	Severe Storm(s)	MARCELLUS (TOWN OF)	No	3	$51,964.99
2000-07-21	Severe Storm(s)	MINOA	No	3	$18,046.76
2000-07-21	Severe Storm(s)	ONONDAGA (COUNTY)	No	23	$431,536.38
2000-07-21	Severe Storm(s)	ONONDAGA (TOWN OF)	No	3	$11,226.94
2000-07-21	Severe Storm(s)	OTISCO (TOWN OF)	No	2	$32,083.94
2000-07-21	Severe Storm(s)	POMPEY (TOWN OF)	No	1	$18,613.35
2000-07-21	Severe Storm(s)	SKANEATELES (TOWN OF)	No	2	$40,161.66
2000-07-21	Severe Storm(s)	SYRACUSE	No	3	$79,733.48
